,score,date
452,1,2016-10-09 15:18:21+00:00
453,1,2016-10-09 15:14:11+00:00
454,1,2016-10-09 15:13:21+00:00
455,1,2016-10-09 15:09:59+00:00
456,1,2016-10-09 15:09:52+00:00
457,1,2016-10-09 15:08:17+00:00
458,1,2016-10-09 15:03:29+00:00
459,1,2016-10-09 15:02:29+00:00
460,2,2016-10-09 15:01:45+00:00
461,2,2016-10-09 15:01:44+00:00
462,1,2016-10-09 14:57:31+00:00
463,1,2016-10-09 14:57:26+00:00
464,1,2016-10-09 14:55:05+00:00
465,1,2016-10-09 14:53:59+00:00
466,2,2016-10-09 14:49:13+00:00
467,1,2016-10-09 14:48:03+00:00
468,2,2016-10-09 14:44:42+00:00
469,1,2016-10-09 14:39:37+00:00
470,1,2016-10-09 14:35:13+00:00
471,1,2016-10-09 14:34:33+00:00
472,1,2016-10-09 14:32:32+00:00
473,1,2016-10-09 14:26:17+00:00
474,1,2016-10-09 14:25:42+00:00
475,0,2016-10-09 14:25:07+00:00
476,1,2016-10-09 14:23:52+00:00
477,0,2016-10-09 14:21:45+00:00
478,2,2016-10-09 14:21:28+00:00
479,2,2016-10-09 14:14:46+00:00
480,1,2016-10-09 14:12:02+00:00
481,1,2016-10-09 14:08:53+00:00
482,1,2016-10-09 14:05:36+00:00
483,0,2016-10-09 14:03:28+00:00
484,1,2016-10-09 13:54:01+00:00
485,0,2016-10-09 13:47:55+00:00
486,1,2016-10-09 13:45:11+00:00
487,1,2016-10-09 13:42:00+00:00
488,2,2016-10-09 13:38:53+00:00
489,1,2016-10-09 13:29:47+00:00
490,1,2016-10-09 13:18:57+00:00
491,1,2016-10-09 13:11:27+00:00
492,1,2016-10-09 13:03:33+00:00
493,2,2016-10-09 13:01:08+00:00
494,1,2016-10-09 12:56:22+00:00
495,1,2016-10-09 12:46:36+00:00
496,1,2016-10-09 12:46:16+00:00
497,1,2016-10-09 12:45:50+00:00
498,0,2016-10-09 12:44:06+00:00
499,1,2016-10-09 12:42:30+00:00
500,1,2016-10-09 12:31:51+00:00
501,2,2016-10-09 12:20:45+00:00
502,1,2016-10-09 12:16:14+00:00
503,2,2016-10-09 12:10:44+00:00
504,1,2016-10-09 12:09:32+00:00
505,1,2016-10-09 12:07:14+00:00
506,1,2016-10-09 12:04:06+00:00
507,1,2016-10-09 12:03:11+00:00
508,2,2016-10-09 11:59:13+00:00
509,2,2016-10-09 11:52:54+00:00
510,0,2016-10-09 11:41:10+00:00
511,1,2016-10-09 11:40:39+00:00
512,1,2016-10-09 11:39:24+00:00
513,2,2016-10-09 11:29:12+00:00
514,1,2016-10-09 11:12:56+00:00
515,1,2016-10-09 11:12:21+00:00
516,1,2016-10-09 11:07:43+00:00
517,2,2016-10-09 10:34:12+00:00
518,1,2016-10-09 10:33:53+00:00
519,1,2016-10-09 10:31:15+00:00
520,1,2016-10-09 10:28:18+00:00
521,1,2016-10-09 10:16:00+00:00
522,1,2016-10-09 10:15:06+00:00
523,2,2016-10-09 09:59:55+00:00
524,1,2016-10-09 09:53:56+00:00
525,2,2016-10-09 09:50:03+00:00
526,0,2016-10-09 09:43:22+00:00
527,1,2016-10-09 09:35:46+00:00
528,1,2016-10-09 09:13:53+00:00
529,2,2016-10-09 09:00:42+00:00
530,1,2016-10-09 08:58:08+00:00
531,1,2016-10-09 08:54:05+00:00
532,1,2016-10-09 07:43:25+00:00
533,2,2016-10-09 07:38:06+00:00
534,1,2016-10-09 07:28:44+00:00
535,2,2016-10-09 07:28:37+00:00
536,1,2016-10-09 07:24:17+00:00
537,0,2016-10-09 07:22:11+00:00
538,1,2016-10-09 07:11:10+00:00
539,1,2016-10-09 06:55:31+00:00
540,1,2016-10-09 06:54:48+00:00
541,1,2016-10-09 06:35:27+00:00
542,1,2016-10-09 06:32:13+00:00
543,1,2016-10-09 06:24:10+00:00
544,1,2016-10-09 06:22:05+00:00
545,2,2016-10-09 06:20:31+00:00
546,1,2016-10-09 06:17:30+00:00
547,1,2016-10-09 06:16:31+00:00
548,1,2016-10-09 06:00:14+00:00
549,1,2016-10-09 05:43:05+00:00
550,1,2016-10-09 05:42:01+00:00
551,1,2016-10-09 05:35:27+00:00
552,1,2016-10-09 05:23:45+00:00
553,1,2016-10-09 05:20:02+00:00
554,1,2016-10-09 05:15:03+00:00
555,1,2016-10-09 05:06:00+00:00
556,1,2016-10-09 05:05:49+00:00
557,1,2016-10-09 05:03:39+00:00
558,1,2016-10-09 05:00:42+00:00
559,1,2016-10-09 04:59:43+00:00
560,1,2016-10-09 04:59:00+00:00
561,1,2016-10-09 04:58:38+00:00
562,1,2016-10-09 04:57:11+00:00
563,1,2016-10-09 04:56:24+00:00
564,1,2016-10-09 04:54:26+00:00
565,0,2016-10-09 04:51:13+00:00
566,1,2016-10-09 04:50:36+00:00
567,1,2016-10-09 04:49:48+00:00
568,1,2016-10-09 04:47:31+00:00
569,1,2016-10-09 04:45:53+00:00
570,1,2016-10-09 04:41:10+00:00
571,1,2016-10-09 04:37:15+00:00
572,1,2016-10-09 04:36:02+00:00
573,1,2016-10-09 04:35:30+00:00
574,1,2016-10-09 04:32:53+00:00
575,1,2016-10-09 04:32:33+00:00
576,1,2016-10-09 04:29:58+00:00
577,1,2016-10-09 04:29:45+00:00
578,1,2016-10-09 04:29:44+00:00
579,1,2016-10-09 04:28:01+00:00
580,1,2016-10-09 04:27:57+00:00
581,1,2016-10-09 04:27:38+00:00
582,1,2016-10-09 04:27:27+00:00
583,1,2016-10-09 04:26:51+00:00
584,1,2016-10-09 04:25:25+00:00
585,1,2016-10-09 04:23:45+00:00
586,1,2016-10-09 04:23:24+00:00
587,1,2016-10-09 04:22:45+00:00
588,1,2016-10-09 04:16:43+00:00
589,1,2016-10-09 04:11:42+00:00
590,1,2016-10-09 04:08:25+00:00
591,1,2016-10-09 04:08:10+00:00
592,1,2016-10-09 04:07:51+00:00
593,1,2016-10-09 04:06:31+00:00
594,1,2016-10-09 04:04:27+00:00
595,2,2016-10-09 04:02:56+00:00
596,1,2016-10-09 04:00:21+00:00
597,1,2016-10-09 03:52:45+00:00
598,1,2016-10-09 03:48:41+00:00
599,1,2016-10-09 03:47:38+00:00
600,1,2016-10-09 03:45:59+00:00
601,1,2016-10-09 03:44:14+00:00
602,1,2016-10-09 03:36:51+00:00
603,1,2016-10-09 03:34:56+00:00
604,1,2016-10-09 03:34:15+00:00
605,0,2016-10-09 03:33:52+00:00
606,1,2016-10-09 03:33:40+00:00
607,1,2016-10-09 03:32:33+00:00
608,1,2016-10-09 03:30:39+00:00
609,1,2016-10-09 03:28:38+00:00
610,1,2016-10-09 03:28:07+00:00
611,1,2016-10-09 03:26:46+00:00
612,1,2016-10-09 03:23:16+00:00
613,1,2016-10-09 03:21:10+00:00
614,1,2016-10-09 03:19:57+00:00
615,1,2016-10-09 03:18:57+00:00
616,1,2016-10-09 03:18:14+00:00
617,1,2016-10-09 03:17:10+00:00
618,1,2016-10-09 03:15:31+00:00
619,1,2016-10-09 03:15:27+00:00
620,1,2016-10-09 03:14:58+00:00
621,1,2016-10-09 03:13:53+00:00
622,1,2016-10-09 03:13:18+00:00
623,1,2016-10-09 03:12:18+00:00
624,1,2016-10-09 03:11:44+00:00
625,1,2016-10-09 03:11:22+00:00
626,1,2016-10-09 03:10:19+00:00
627,1,2016-10-09 03:10:04+00:00
628,1,2016-10-09 03:08:55+00:00
629,1,2016-10-09 03:08:02+00:00
630,1,2016-10-09 03:07:42+00:00
631,1,2016-10-09 03:06:50+00:00
632,1,2016-10-09 03:06:23+00:00
633,1,2016-10-09 03:06:12+00:00
634,1,2016-10-09 03:05:27+00:00
635,1,2016-10-09 03:05:02+00:00
636,1,2016-10-09 03:05:01+00:00
637,1,2016-10-09 03:04:46+00:00
638,1,2016-10-09 03:03:47+00:00
639,1,2016-10-09 03:03:41+00:00
640,1,2016-10-09 03:03:35+00:00
641,1,2016-10-09 03:03:25+00:00
642,1,2016-10-09 03:02:24+00:00
643,1,2016-10-09 03:02:08+00:00
644,1,2016-10-09 03:01:40+00:00
645,1,2016-10-09 03:00:45+00:00
646,1,2016-10-09 02:59:06+00:00
647,1,2016-10-09 02:59:01+00:00
648,1,2016-10-09 02:58:56+00:00
649,1,2016-10-09 02:58:55+00:00
650,1,2016-10-09 02:58:45+00:00
651,1,2016-10-09 02:58:02+00:00
652,1,2016-10-09 02:57:30+00:00
653,1,2016-10-09 02:57:21+00:00
654,1,2016-10-09 02:56:28+00:00
655,1,2016-10-09 02:56:02+00:00
656,1,2016-10-09 02:55:13+00:00
657,1,2016-10-09 02:54:52+00:00
658,1,2016-10-09 02:54:21+00:00
659,1,2016-10-09 02:54:06+00:00
660,1,2016-10-09 02:53:28+00:00
661,1,2016-10-09 02:53:05+00:00
662,1,2016-10-09 02:52:42+00:00
663,1,2016-10-09 02:52:42+00:00
664,1,2016-10-09 02:52:13+00:00
