,score,date
324,1,2016-10-08 20:38:38+00:00
325,1,2016-10-08 20:38:35+00:00
326,1,2016-10-08 20:37:53+00:00
327,0,2016-10-08 20:37:16+00:00
328,1,2016-10-08 20:36:35+00:00
329,1,2016-10-08 20:35:55+00:00
330,1,2016-10-08 20:34:59+00:00
331,1,2016-10-08 20:33:54+00:00
332,1,2016-10-08 20:33:45+00:00
333,1,2016-10-08 20:33:29+00:00
334,1,2016-10-08 20:32:42+00:00
335,1,2016-10-08 20:32:41+00:00
336,1,2016-10-08 20:32:10+00:00
337,1,2016-10-08 20:31:26+00:00
338,1,2016-10-08 20:31:23+00:00
339,1,2016-10-08 20:30:59+00:00
340,1,2016-10-08 20:30:42+00:00
341,0,2016-10-08 20:29:49+00:00
342,1,2016-10-08 20:27:50+00:00
343,1,2016-10-08 20:27:45+00:00
344,1,2016-10-08 20:27:03+00:00
345,1,2016-10-08 20:25:24+00:00
346,1,2016-10-08 20:24:41+00:00
347,2,2016-10-08 20:24:24+00:00
348,1,2016-10-08 20:24:21+00:00
349,1,2016-10-08 20:22:24+00:00
350,1,2016-10-08 20:22:18+00:00
351,1,2016-10-08 20:19:26+00:00
352,1,2016-10-08 20:19:08+00:00
353,1,2016-10-08 20:18:20+00:00
354,2,2016-10-08 20:15:13+00:00
355,1,2016-10-08 20:10:24+00:00
356,1,2016-10-08 20:09:16+00:00
357,1,2016-10-08 20:08:53+00:00
358,1,2016-10-08 20:08:16+00:00
359,1,2016-10-08 20:07:23+00:00
360,2,2016-10-08 20:07:16+00:00
361,1,2016-10-08 20:05:31+00:00
362,2,2016-10-08 20:03:54+00:00
363,1,2016-10-08 20:03:54+00:00
364,1,2016-10-08 20:02:23+00:00
365,1,2016-10-08 20:02:04+00:00
366,1,2016-10-08 20:01:48+00:00
367,1,2016-10-08 20:01:00+00:00
368,1,2016-10-08 20:00:44+00:00
369,1,2016-10-08 20:00:31+00:00
370,1,2016-10-08 20:00:05+00:00
371,1,2016-10-08 19:58:51+00:00
372,1,2016-10-08 19:58:39+00:00
373,1,2016-10-08 19:57:52+00:00
374,1,2016-10-08 19:57:21+00:00
375,1,2016-10-08 19:56:36+00:00
376,1,2016-10-08 19:55:57+00:00
377,1,2016-10-08 19:55:31+00:00
378,2,2016-10-08 19:54:53+00:00
379,2,2016-10-08 19:54:45+00:00
380,1,2016-10-08 19:54:41+00:00
381,1,2016-10-08 19:53:48+00:00
382,1,2016-10-08 19:53:39+00:00
383,1,2016-10-08 19:53:04+00:00
384,0,2016-10-08 19:50:38+00:00
385,1,2016-10-08 19:49:22+00:00
386,1,2016-10-08 19:48:49+00:00
387,1,2016-10-08 19:48:49+00:00
388,2,2016-10-08 19:46:21+00:00
389,1,2016-10-08 19:46:15+00:00
390,2,2016-10-08 19:46:02+00:00
391,1,2016-10-08 19:45:54+00:00
392,2,2016-10-08 19:45:10+00:00
393,1,2016-10-08 19:45:10+00:00
394,1,2016-10-08 19:44:50+00:00
395,1,2016-10-08 19:43:13+00:00
396,1,2016-10-08 19:42:01+00:00
397,1,2016-10-08 19:41:56+00:00
398,1,2016-10-08 19:41:41+00:00
399,1,2016-10-08 19:41:36+00:00
400,1,2016-10-08 19:40:50+00:00
401,1,2016-10-08 19:40:16+00:00
402,1,2016-10-08 19:40:00+00:00
403,1,2016-10-08 19:39:49+00:00
404,1,2016-10-08 19:39:48+00:00
405,1,2016-10-08 19:39:40+00:00
406,1,2016-10-08 19:39:22+00:00
407,1,2016-10-08 19:39:09+00:00
408,1,2016-10-08 19:38:59+00:00
409,1,2016-10-08 19:38:53+00:00
410,1,2016-10-08 19:38:47+00:00
411,1,2016-10-08 19:37:38+00:00
412,1,2016-10-08 19:36:32+00:00
413,1,2016-10-08 19:36:26+00:00
414,2,2016-10-08 19:35:37+00:00
415,1,2016-10-08 19:34:46+00:00
416,1,2016-10-08 19:32:11+00:00
417,1,2016-10-08 19:31:37+00:00
418,1,2016-10-08 19:30:25+00:00
419,1,2016-10-08 19:30:19+00:00
420,2,2016-10-08 19:29:57+00:00
421,1,2016-10-08 19:27:31+00:00
422,1,2016-10-08 19:27:21+00:00
423,1,2016-10-08 19:26:17+00:00
424,1,2016-10-08 19:25:29+00:00
425,1,2016-10-08 19:23:52+00:00
426,1,2016-10-08 19:23:35+00:00
427,2,2016-10-08 19:22:35+00:00
428,1,2016-10-08 19:21:14+00:00
429,1,2016-10-08 19:20:28+00:00
430,1,2016-10-08 19:19:51+00:00
431,1,2016-10-08 19:19:05+00:00
432,1,2016-10-08 19:17:30+00:00
433,1,2016-10-08 19:16:04+00:00
434,1,2016-10-08 19:15:40+00:00
435,1,2016-10-08 19:15:31+00:00
436,1,2016-10-08 19:14:55+00:00
437,1,2016-10-08 19:13:02+00:00
438,1,2016-10-08 19:12:22+00:00
439,0,2016-10-08 19:09:42+00:00
440,1,2016-10-08 19:09:28+00:00
441,1,2016-10-08 19:09:03+00:00
442,1,2016-10-08 19:08:58+00:00
443,1,2016-10-08 19:06:53+00:00
444,1,2016-10-08 19:05:53+00:00
445,1,2016-10-08 19:04:33+00:00
446,2,2016-10-08 19:04:33+00:00
447,1,2016-10-08 19:02:25+00:00
448,1,2016-10-08 19:02:23+00:00
449,1,2016-10-08 19:02:10+00:00
450,1,2016-10-08 19:02:06+00:00
451,1,2016-10-08 19:01:15+00:00
452,1,2016-10-08 18:59:37+00:00
453,1,2016-10-08 18:58:21+00:00
454,1,2016-10-08 18:57:53+00:00
455,1,2016-10-08 18:57:04+00:00
456,1,2016-10-08 18:55:37+00:00
457,1,2016-10-08 18:54:35+00:00
458,1,2016-10-08 18:54:01+00:00
459,1,2016-10-08 18:53:30+00:00
460,1,2016-10-08 18:53:10+00:00
461,1,2016-10-08 18:53:01+00:00
462,1,2016-10-08 18:52:46+00:00
463,1,2016-10-08 18:52:23+00:00
464,1,2016-10-08 18:52:12+00:00
465,1,2016-10-08 18:51:46+00:00
466,1,2016-10-08 18:51:01+00:00
467,1,2016-10-08 18:50:12+00:00
468,1,2016-10-08 18:50:06+00:00
469,1,2016-10-08 18:50:03+00:00
470,1,2016-10-08 18:50:03+00:00
471,1,2016-10-08 18:49:27+00:00
472,2,2016-10-09 23:59:53+00:00
473,1,2016-10-09 23:59:48+00:00
474,1,2016-10-09 23:58:39+00:00
475,1,2016-10-09 23:57:23+00:00
476,1,2016-10-09 23:56:02+00:00
477,1,2016-10-09 23:55:21+00:00
478,1,2016-10-09 23:55:14+00:00
479,0,2016-10-09 23:55:13+00:00
480,2,2016-10-09 23:54:52+00:00
481,2,2016-10-09 23:54:03+00:00
482,1,2016-10-09 23:53:56+00:00
483,1,2016-10-09 23:52:12+00:00
484,1,2016-10-09 23:51:33+00:00
485,1,2016-10-09 23:51:25+00:00
486,1,2016-10-09 23:49:24+00:00
487,1,2016-10-09 23:48:50+00:00
488,1,2016-10-09 23:47:34+00:00
489,1,2016-10-09 23:46:33+00:00
490,1,2016-10-09 23:45:42+00:00
491,2,2016-10-09 23:45:34+00:00
492,1,2016-10-09 23:45:26+00:00
493,1,2016-10-09 23:45:21+00:00
494,1,2016-10-09 23:44:09+00:00
495,1,2016-10-09 23:43:59+00:00
496,1,2016-10-09 23:43:27+00:00
497,1,2016-10-09 23:43:26+00:00
498,1,2016-10-09 23:43:15+00:00
499,1,2016-10-09 23:42:28+00:00
500,0,2016-10-09 23:41:51+00:00
501,1,2016-10-09 23:41:29+00:00
502,1,2016-10-09 23:41:10+00:00
503,1,2016-10-09 23:40:54+00:00
504,2,2016-10-09 23:40:07+00:00
505,2,2016-10-09 23:39:31+00:00
506,1,2016-10-09 23:39:23+00:00
507,1,2016-10-09 23:38:45+00:00
508,0,2016-10-09 23:38:08+00:00
509,1,2016-10-09 23:36:24+00:00
510,2,2016-10-09 23:34:13+00:00
511,1,2016-10-09 23:33:49+00:00
512,1,2016-10-09 23:32:58+00:00
513,2,2016-10-09 23:32:54+00:00
514,2,2016-10-09 23:32:40+00:00
515,2,2016-10-09 23:32:19+00:00
516,1,2016-10-09 23:31:18+00:00
517,2,2016-10-09 23:29:58+00:00
518,2,2016-10-09 23:29:37+00:00
519,2,2016-10-09 23:29:31+00:00
520,2,2016-10-09 23:29:30+00:00
521,2,2016-10-09 23:29:25+00:00
522,2,2016-10-09 23:28:50+00:00
523,2,2016-10-09 23:28:33+00:00
524,1,2016-10-09 23:28:09+00:00
525,2,2016-10-09 23:28:01+00:00
526,1,2016-10-09 23:27:44+00:00
527,1,2016-10-09 23:27:41+00:00
528,1,2016-10-09 23:27:40+00:00
529,1,2016-10-09 23:27:08+00:00
530,0,2016-10-09 23:26:47+00:00
531,2,2016-10-09 23:26:39+00:00
532,0,2016-10-09 23:26:22+00:00
533,1,2016-10-09 23:25:43+00:00
534,1,2016-10-09 23:25:08+00:00
535,2,2016-10-09 23:24:46+00:00
536,1,2016-10-09 23:24:33+00:00
537,2,2016-10-09 23:24:18+00:00
538,1,2016-10-09 23:23:57+00:00
539,2,2016-10-09 23:23:18+00:00
540,2,2016-10-09 23:22:42+00:00
541,2,2016-10-09 23:21:26+00:00
542,2,2016-10-09 23:21:09+00:00
543,2,2016-10-09 23:21:00+00:00
544,2,2016-10-09 23:20:47+00:00
545,2,2016-10-09 23:20:37+00:00
546,1,2016-10-09 23:20:05+00:00
547,2,2016-10-09 23:19:55+00:00
548,1,2016-10-09 23:19:40+00:00
549,2,2016-10-09 23:19:23+00:00
550,1,2016-10-09 23:18:45+00:00
551,2,2016-10-09 23:18:39+00:00
552,2,2016-10-09 23:18:31+00:00
553,2,2016-10-09 23:18:19+00:00
554,2,2016-10-09 23:17:56+00:00
555,2,2016-10-09 23:17:44+00:00
556,2,2016-10-09 23:16:33+00:00
557,2,2016-10-09 23:16:19+00:00
558,2,2016-10-09 23:16:06+00:00
