,score,date
439,0,2012-10-18 06:30:24+00:00
440,0,2012-10-18 06:30:05+00:00
441,0,2012-10-18 06:30:02+00:00
442,2,2012-10-18 06:29:56+00:00
443,0,2012-10-18 06:27:54+00:00
444,0,2012-10-18 06:26:37+00:00
445,0,2012-10-18 06:26:21+00:00
446,0,2012-10-18 06:26:09+00:00
447,0,2012-10-18 06:25:25+00:00
448,0,2012-10-18 06:23:42+00:00
449,0,2012-10-18 06:19:28+00:00
450,0,2012-10-18 06:19:22+00:00
451,1,2012-10-18 06:19:18+00:00
452,0,2012-10-18 06:19:16+00:00
453,0,2012-10-18 06:19:15+00:00
454,0,2012-10-18 06:19:15+00:00
455,0,2012-10-18 06:19:15+00:00
456,0,2012-10-18 06:17:23+00:00
457,0,2012-10-18 06:17:21+00:00
458,0,2012-10-18 06:15:43+00:00
459,0,2012-10-18 06:14:56+00:00
460,0,2012-10-18 06:14:51+00:00
461,1,2012-10-18 06:14:06+00:00
462,0,2012-10-18 06:13:49+00:00
463,0,2012-10-18 06:13:46+00:00
464,0,2012-10-18 06:13:34+00:00
465,1,2012-10-18 06:13:28+00:00
466,0,2012-10-18 06:12:58+00:00
467,0,2012-10-18 06:11:45+00:00
468,0,2012-10-19 23:58:25+00:00
469,1,2012-10-19 23:54:01+00:00
470,1,2012-10-19 23:50:16+00:00
471,0,2012-10-19 23:24:55+00:00
472,2,2012-10-19 23:19:07+00:00
473,1,2012-10-19 23:15:27+00:00
474,1,2012-10-19 23:02:57+00:00
475,2,2012-10-19 22:59:58+00:00
476,0,2012-10-19 22:53:46+00:00
477,1,2012-10-19 22:52:52+00:00
478,2,2012-10-19 22:46:36+00:00
479,2,2012-10-19 22:38:27+00:00
480,1,2012-10-19 22:33:26+00:00
481,1,2012-10-19 22:28:05+00:00
482,1,2012-10-19 22:27:01+00:00
483,0,2012-10-19 22:24:26+00:00
484,1,2012-10-19 22:16:57+00:00
485,1,2012-10-19 22:13:51+00:00
486,0,2012-10-19 22:09:06+00:00
487,1,2012-10-19 22:06:47+00:00
488,0,2012-10-19 22:06:08+00:00
489,0,2012-10-19 22:02:01+00:00
490,0,2012-10-19 21:58:02+00:00
491,0,2012-10-19 21:55:10+00:00
492,1,2012-10-19 21:52:10+00:00
493,0,2012-10-19 21:51:23+00:00
494,1,2012-10-19 21:50:20+00:00
495,0,2012-10-19 21:50:06+00:00
496,1,2012-10-19 21:47:48+00:00
497,1,2012-10-19 21:32:41+00:00
498,0,2012-10-19 21:28:14+00:00
499,0,2012-10-19 21:27:15+00:00
500,1,2012-10-19 21:26:44+00:00
501,1,2012-10-19 21:19:05+00:00
502,1,2012-10-19 21:08:28+00:00
503,1,2012-10-19 20:40:21+00:00
504,1,2012-10-19 20:37:32+00:00
505,2,2012-10-19 20:27:30+00:00
506,0,2012-10-19 20:26:02+00:00
507,1,2012-10-19 20:22:34+00:00
508,1,2012-10-19 20:21:07+00:00
509,0,2012-10-19 20:21:02+00:00
510,1,2012-10-19 20:18:37+00:00
511,1,2012-10-19 20:00:09+00:00
512,1,2012-10-19 19:52:40+00:00
513,1,2012-10-19 19:50:09+00:00
514,1,2012-10-19 19:43:52+00:00
515,0,2012-10-19 19:36:29+00:00
516,1,2012-10-19 19:34:49+00:00
517,1,2012-10-19 19:29:49+00:00
518,1,2012-10-19 19:26:08+00:00
519,1,2012-10-19 18:55:52+00:00
520,0,2012-10-19 18:51:30+00:00
521,0,2012-10-19 18:47:53+00:00
522,1,2012-10-19 18:39:23+00:00
523,2,2012-10-19 18:35:26+00:00
524,1,2012-10-19 18:26:31+00:00
525,1,2012-10-19 18:26:09+00:00
526,1,2012-10-19 18:24:15+00:00
527,1,2012-10-19 18:24:10+00:00
528,1,2012-10-19 18:23:38+00:00
529,1,2012-10-19 18:21:17+00:00
530,1,2012-10-19 18:17:22+00:00
531,1,2012-10-19 18:10:26+00:00
532,1,2012-10-19 17:57:46+00:00
533,1,2012-10-19 17:48:58+00:00
534,2,2012-10-19 17:41:25+00:00
535,1,2012-10-19 17:41:23+00:00
536,0,2012-10-19 17:38:48+00:00
537,1,2012-10-19 17:35:24+00:00
538,1,2012-10-19 17:32:19+00:00
539,1,2012-10-19 17:31:59+00:00
540,1,2012-10-19 17:30:29+00:00
541,1,2012-10-19 17:30:00+00:00
542,0,2012-10-19 17:20:49+00:00
543,1,2012-10-19 17:16:02+00:00
544,1,2012-10-19 17:13:18+00:00
545,1,2012-10-19 17:13:18+00:00
546,1,2012-10-19 16:55:52+00:00
547,1,2012-10-19 16:55:48+00:00
548,1,2012-10-19 16:55:48+00:00
549,1,2012-10-19 16:28:50+00:00
550,1,2012-10-19 16:28:03+00:00
551,1,2012-10-19 16:26:12+00:00
552,1,2012-10-19 16:23:46+00:00
553,1,2012-10-19 16:11:01+00:00
554,1,2012-10-19 16:06:55+00:00
555,1,2012-10-19 16:01:59+00:00
556,0,2012-10-19 15:49:53+00:00
557,1,2012-10-19 15:44:47+00:00
558,2,2012-10-19 15:22:10+00:00
559,0,2012-10-19 15:08:39+00:00
560,0,2012-10-19 14:59:52+00:00
561,1,2012-10-19 14:58:05+00:00
562,1,2012-10-19 14:57:05+00:00
563,1,2012-10-19 14:53:20+00:00
564,1,2012-10-19 14:39:16+00:00
565,1,2012-10-19 14:39:16+00:00
566,1,2012-10-19 14:30:40+00:00
567,0,2012-10-19 14:27:33+00:00
568,1,2012-10-19 14:27:11+00:00
569,1,2012-10-19 14:27:11+00:00
570,1,2012-10-19 14:23:45+00:00
571,1,2012-10-19 14:08:05+00:00
572,1,2012-10-19 14:05:40+00:00
573,2,2012-10-19 14:05:19+00:00
574,0,2012-10-19 13:45:21+00:00
575,1,2012-10-19 13:44:30+00:00
576,0,2012-10-19 13:42:30+00:00
577,0,2012-10-19 13:40:44+00:00
578,2,2012-10-19 13:36:13+00:00
579,1,2012-10-19 13:33:12+00:00
580,1,2012-10-19 13:29:00+00:00
581,0,2012-10-19 13:21:04+00:00
582,0,2012-10-19 13:15:23+00:00
583,1,2012-10-19 13:09:10+00:00
584,1,2012-10-19 13:06:16+00:00
585,1,2012-10-19 13:06:00+00:00
586,1,2012-10-19 13:02:42+00:00
587,1,2012-10-19 12:57:35+00:00
588,0,2012-10-19 12:54:48+00:00
589,1,2012-10-19 12:54:33+00:00
590,0,2012-10-19 12:52:13+00:00
591,0,2012-10-19 12:51:31+00:00
592,2,2012-10-19 12:51:00+00:00
593,0,2012-10-19 12:43:01+00:00
594,0,2012-10-19 12:40:45+00:00
595,1,2012-10-19 12:24:06+00:00
596,1,2012-10-19 12:23:04+00:00
597,1,2012-10-19 12:17:17+00:00
598,1,2012-10-19 12:17:17+00:00
599,1,2012-10-19 12:13:32+00:00
600,1,2012-10-19 12:10:09+00:00
601,1,2012-10-19 12:08:00+00:00
602,1,2012-10-19 11:53:58+00:00
603,1,2012-10-19 11:53:45+00:00
604,1,2012-10-19 11:52:51+00:00
605,1,2012-10-19 11:51:33+00:00
606,0,2012-10-19 11:45:46+00:00
607,1,2012-10-19 11:37:15+00:00
608,0,2012-10-19 11:35:38+00:00
609,1,2012-10-19 11:32:23+00:00
610,1,2012-10-19 11:28:55+00:00
611,1,2012-10-19 11:28:18+00:00
612,1,2012-10-19 11:27:40+00:00
613,1,2012-10-19 11:27:19+00:00
614,1,2012-10-19 11:27:11+00:00
615,1,2012-10-19 11:25:32+00:00
616,1,2012-10-19 11:17:53+00:00
617,1,2012-10-19 11:08:52+00:00
618,1,2012-10-19 09:47:47+00:00
619,1,2012-10-19 09:32:47+00:00
620,1,2012-10-19 09:26:53+00:00
621,1,2012-10-19 08:52:09+00:00
622,1,2012-10-19 08:48:17+00:00
623,1,2012-10-19 08:40:39+00:00
624,1,2012-10-19 08:27:42+00:00
625,1,2012-10-19 08:27:18+00:00
626,1,2012-10-19 08:26:47+00:00
627,1,2012-10-19 08:24:02+00:00
628,0,2012-10-19 08:16:47+00:00
629,1,2012-10-19 08:14:53+00:00
630,1,2012-10-19 08:14:52+00:00
631,1,2012-10-19 08:11:44+00:00
632,1,2012-10-19 08:10:06+00:00
633,1,2012-10-19 07:23:54+00:00
634,1,2012-10-19 07:16:49+00:00
635,1,2012-10-19 07:09:52+00:00
636,0,2012-10-19 07:09:13+00:00
637,1,2012-10-19 07:04:19+00:00
638,1,2012-10-19 06:58:42+00:00
639,0,2012-10-19 06:34:37+00:00
640,1,2012-10-19 06:33:44+00:00
