year,geo_fips,county,state,avg_wage_salary
2000,8129,Posey,IN,36771
2000,5119,Pulaski,AR,31419
2000,2107,Putnam,FL,25499
2000,1111,Randolph,AL,20911
2000,8137,Ripley,IN,30159
2000,8139,Rush,IN,25127
2000,8141,St. Joseph,IN,29479
2000,5127,Scott,AR,18609
2000,1117,Shelby,AL,31576
2000,8147,Spencer,IN,28410
2000,8149,Starke,IN,21757
2000,8151,Steuben,IN,25451
2000,8153,Sullivan,IN,24329
2000,8155,Switzerland,IN,24242
2000,8157,Tippecanoe,IN,29873
2000,8159,Tipton,IN,26551
2000,5139,Union,AR,26870
2000,8163,Vanderburgh,IN,29890
2000,8165,Vermillion,IN,37067
2000,8167,Vigo,IN,26248
2000,7185,Wabash,IL,24747
2000,3301,Warren,GA,25427
2000,8173,Warrick,IN,31838
2000,1129,Washington,AL,37436
2000,3305,Wayne,GA,26003
2000,8179,Wells,IN,26233
2000,5145,White,AR,23599
2000,8183,Whitley,IN,27246
2000,9000,Iowa,,27347
2000,9001,Adair,IA,22215
2000,8001,Adams,CO*,33688
2000,9005,Allamakee,IA,19966
2000,9007,Appanoose,IA,21620
2000,9009,Audubon,IA,19771
2000,5007,Benton,AR,31596
2000,9013,Black Hawk,IA,27127
2000,5009,Boone,AR,23883
2000,9017,Bremer,IA,23978
2000,9019,Buchanan,IA,23181
2000,9021,Buena Vista,IA,22313
2000,1013,Butler,AL,21146
2000,1015,Calhoun,AL,24972
2000,5015,Carroll,AR,19522
2000,7017,Cass,IL,23662
2000,9031,Cedar,IA,21975
2000,9033,Cerro Gordo,IA,24767
2000,1019,Cherokee,AL,21053
2000,9037,Chickasaw,IA,23342
2000,1025,Clarke,AL,23669
2000,1027,Clay,AL,20420
2000,3063,Clayton,GA,37221
2000,7027,Clinton,IL,22940
2000,5033,Crawford,AR,24846
2000,1047,Dallas,AL,23120
2000,9051,Davis,IA,21497
2000,3087,Decatur,GA,22870
2000,0,Delaware,,35817
2000,9057,Des Moines,IA,27829
2000,9059,Dickinson,IA,22659
2000,9061,Dubuque,IA,26738
2000,9063,Emmet,IA,23589
2000,1057,Fayette,AL,22421
2000,3115,Floyd,GA,28570
2000,1059,Franklin,AL,21527
2000,8043,Fremont,CO,27050
2000,1063,Greene,AL,21796
2000,7063,Grundy,IL,38679
2000,9077,Guthrie,IA,19794
2000,2047,Hamilton,FL,30406
2000,3141,Hancock,GA,20427
2000,7069,Hardin,IL,21104
2000,8061,Harrison,IN,23796
2000,1067,Henry,AL,22897
2000,5061,Howard,AR,21661
2000,6023,Humboldt,CA,25429
2000,9093,Ida,IA,24956
2000,9000,Iowa,,27347
2000,1071,Jackson,AL,25833
2000,3159,Jasper,GA,24508
2000,1073,Jefferson,AL,33759
2000,5071,Johnson,AR,20764
2000,3169,Jones,GA,23262
2000,9107,Keokuk,IA,21160
2000,9109,Kossuth,IA,21362
2000,1081,Lee,AL,23830
2000,9113,Linn,IA,33565
2000,9115,Louisa,IA,22079
2000,9117,Lucas,IA,22516
2000,9119,Lyon,IA,19541
2000,1089,Madison,AL,35337
2000,9123,Mahaska,IA,22132
2000,1093,Marion,AL,23845
2000,1095,Marshall,AL,23640
2000,9129,Mills,IA,23420
2000,3205,Mitchell,GA,19830
2000,9133,Monona,IA,19121
2000,1099,Monroe,AL,28235
2000,1101,Montgomery,AL,29321
2000,9139,Muscatine,IA,31082
2000,9141,O'Brien,IA,19659
2000,2097,Osceola,FL,24958
2000,9145,Page,IA,23119
2000,9147,Palo Alto,IA,20387
2000,9149,Plymouth,IA,24899
2000,9151,Pocahontas,IA,21082
2000,5113,Polk,AR,19570
2000,9155,Pottawattamie,IA,24834
2000,9157,Poweshiek,IA,25848
2000,9159,Ringgold,IA,20549
2000,9161,Sac,IA,20041
2000,5127,Scott,AR,18609
2000,1117,Shelby,AL,31576
2000,9167,Sioux,IA,21625
2000,9169,Story,IA,25883
2000,9171,Tama,IA,21746
2000,2123,Taylor,FL,27992
2000,5139,Union,AR,26870
2000,5141,Van Buren,AR,19941
2000,9179,Wapello,IA,24243
2000,3301,Warren,GA,25427
2000,1129,Washington,AL,37436
2000,3305,Wayne,GA,26003
2000,3307,Webster,GA,22910
2000,7201,Winnebago,IL,31847
2000,9191,Winneshiek,IA,22690
2000,9193,Woodbury,IA,25989
2000,3321,Worth,GA,21144
2000,9197,Wright,IA,24490
2000,0,Kansas,,29375
2000,8003,Allen,IN,32480
2000,3,Anderson,KS,18754
2000,5,Atchison,KS,22683
2000,7,Barber,KS,20303
2000,9,Barton,KS,23067
2000,11,Bourbon,KS,21146
2000,7009,Brown,IL,27978
2000,1013,Butler,AL,21146
2000,17,Chase,KS,17883
2000,19,Chautauqua,KS,17774
2000,1019,Cherokee,AL,21053
2000,8017,Cheyenne,CO,24507
2000,5019,Clark,AR,20891
2000,1027,Clay,AL,20420
2000,29,Cloud,KS,18638
2000,31,Coffey,KS,31449
2000,33,Comanche,KS,16825
2000,35,Cowley,KS,24839
2000,5033,Crawford,AR,24846
2000,3087,Decatur,GA,22870
2000,9059,Dickinson,IA,22659
2000,43,Doniphan,KS,25137
2000,8035,Douglas,CO,33202
2000,7047,Edwards,IL,23776
2000,49,Elk,KS,16908
2000,51,Ellis,KS,21713
2000,53,Ellsworth,KS,21905
2000,55,Finney,KS,24664
2000,7053,Ford,IL,23554
2000,1059,Franklin,AL,21527
2000,61,Geary,KS,26662
2000,63,Gove,KS,19607
2000,4009,Graham,AZ,22168
2000,5053,Grant,AR,22858
2000,69,Gray,KS,22594
2000,71,Greeley,KS,21048
2000,73,Greenwood,KS,18392
2000,2047,Hamilton,FL,30406
2000,77,Harper,KS,19781
2000,79,Harvey,KS,24646
2000,81,Haskell,KS,24915
2000,83,Hodgeman,KS,18456
2000,1071,Jackson,AL,25833
2000,1073,Jefferson,AL,33759
2000,89,Jewell,KS,17119
2000,5071,Johnson,AR,20764
2000,93,Kearny,KS,21877
2000,95,Kingman,KS,21081
2000,8061,Kiowa,CO,21711
2000,99,Labette,KS,21353
2000,101,Lane,KS,21214
2000,103,Leavenworth,KS,32089
2000,5079,Lincoln,AR,21913
2000,9113,Linn,IA,33565
2000,5083,Logan,AR,21408
2000,9119,Lyon,IA,19541
2000,113,McPherson,KS,25913
2000,1093,Marion,AL,23845
2000,1095,Marshall,AL,23640
2000,119,Meade,KS,21750
2000,8103,Miami,IN,26185
2000,3205,Mitchell,GA,19830
2000,1101,Montgomery,AL,29321
2000,127,Morris,KS,20642
2000,129,Morton,KS,24591
2000,131,Nemaha,KS,21554
2000,133,Neosho,KS,21983
2000,135,Ness,KS,19985
2000,137,Norton,KS,21050
2000,139,Osage,KS,18313
2000,141,Osborne,KS,17056
2000,143,Ottawa,KS,19551
2000,145,Pawnee,KS,22057
2000,5107,Phillips,AR,21801
2000,149,Pottawatomie,KS,24302
2000,151,Pratt,KS,22821
2000,153,Rawlins,KS,18513
2000,155,Reno,KS,26232
2000,157,Republic,KS,18533
2000,159,Rice,KS,21246
2000,161,Riley,KS,22321
2000,163,Rooks,KS,19847
2000,8139,Rush,IN,25127
2000,1113,Russell,AL,24670
2000,5125,Saline,AR,24463
2000,5127,Scott,AR,18609
2000,8115,Sedgwick,CO,19712
2000,175,Seward,KS,26900
2000,177,Shawnee,KS,30029
2000,179,Sheridan,KS,21691
2000,181,Sherman,KS,19381
2000,183,Smith,KS,17897
2000,185,Stafford,KS,18844
2000,187,Stanton,KS,21890
2000,189,Stevens,KS,23320
2000,191,Sumner,KS,22979
2000,3275,Thomas,GA,25913
2000,195,Trego,KS,17911
2000,197,Wabaunsee,KS,18866
2000,199,Wallace,KS,17890
2000,1129,Washington,AL,37436
2000,203,Wichita,KS,23585
2000,205,Wilson,KS,24042
2000,207,Woodson,KS,17659
2000,209,Wyandotte,KS,35075
2000,1000,Kentucky,,28246
2000,9001,Adair,IA,22215
2000,8003,Allen,IN,32480
2000,3,Anderson,KS,18754
2000,1007,Ballard,KY,31929
2000,1009,Barren,KY,23516
2000,1011,Bath,KY,19892
2000,1013,Bell,KY,21677
2000,5009,Boone,AR,23883
2000,11,Bourbon,KS,21146
2000,1019,Boyd,KY,29791
2000,1021,Boyle,KY,24860
2000,1023,Bracken,KY,21985
2000,1025,Breathitt,KY,21287
2000,1027,Breckinridge,KY,18411
2000,1029,Bullitt,KY,23223
2000,1013,Butler,AL,21146
2000,1033,Caldwell,KY,21209
2000,1035,Calloway,KY,21783
2000,1037,Campbell,KY,26912
2000,1039,Carlisle,KY,18849
2000,5015,Carroll,AR,19522
2000,1043,Carter,KY,18997
2000,1045,Casey,KY,19441
2000,7021,Christian,IL,24078
2000,5019,Clark,AR,20891
2000,1027,Clay,AL,20420
2000,7027,Clinton,IL,22940
2000,5035,Crittenden,AR,23698
2000,7035,Cumberland,IL,19790
2000,8027,Daviess,IN,21926
2000,1061,Edmonson,KY,19489
2000,1063,Elliott,KY,17721
2000,1065,Estill,KY,20256
2000,1057,Fayette,AL,22421
2000,1069,Fleming,KY,21768
2000,3115,Floyd,GA,28570
2000,1059,Franklin,AL,21527
2000,5049,Fulton,AR,17897
2000,7059,Gallatin,IL,26240
2000,1079,Garrard,KY,20052
2000,5053,Grant,AR,22858
2000,1083,Graves,KY,24864
2000,1085,Grayson,KY,20529
2000,1087,Green,KY,17949
2000,1089,Greenup,KY,28650
2000,3141,Hancock,GA,20427
2000,7069,Hardin,IL,21104
2000,1095,Harlan,KY,23676
2000,8061,Harrison,IN,23796
2000,3147,Hart,GA,25991
2000,7071,Henderson,IL,18630
2000,1067,Henry,AL,22897
2000,1105,Hickman,KY,18860
2000,1107,Hopkins,KY,25452
2000,1071,Jackson,AL,25833
2000,1073,Jefferson,AL,33759
2000,1113,Jessamine,KY,24855
2000,5071,Johnson,AR,20764
2000,1117,Kenton,KY,30114
2000,1119,Knott,KY,27254
2000,7095,Knox,IL,25804
2000,1123,Larue,KY,19348
2000,1125,Laurel,KY,24288
2000,1079,Lawrence,AL,31106
2000,1081,Lee,AL,23830
2000,1131,Leslie,KY,32058
2000,1133,Letcher,KY,24375
2000,6061,Lewis,ID,19077
2000,5079,Lincoln,AR,21913
2000,7105,Livingston,IL,29369
2000,5083,Logan,AR,21408
2000,9119,Lyon,IA,19541
2000,1145,McCracken,KY,27269
2000,1147,McCreary,KY,19472
2000,7113,McLean,IL,34114
2000,1089,Madison,AL,35337
2000,1153,Magoffin,KY,21311
2000,1093,Marion,AL,23845
2000,1095,Marshall,AL,23640
2000,2085,Martin,FL,27916
2000,7125,Mason,IL,23007
2000,119,Meade,KS,21750
2000,1165,Menifee,KY,19947
2000,7131,Mercer,IL,21187
2000,1169,Metcalfe,KY,19618
2000,1099,Monroe,AL,28235
2000,1101,Montgomery,AL,29321
2000,1103,Morgan,AL,28619
2000,1177,Muhlenberg,KY,25545
2000,1179,Nelson,KY,24812
2000,1181,Nicholas,KY,18870
2000,8115,Ohio,IN,26833
2000,1185,Oldham,KY,26568
2000,8119,Owen,IN,22486
2000,1189,Owsley,KY,17870
2000,1191,Pendleton,KY,23980
2000,1105,Perry,AL,19257
2000,1109,Pike,AL,22849
2000,1197,Powell,KY,19152
2000,5119,Pulaski,AR,31419
2000,1201,Robertson,KY,14825
2000,1203,Rockcastle,KY,19286
2000,1205,Rowan,KY,21555
2000,1113,Russell,AL,24670
2000,5127,Scott,AR,18609
2000,1117,Shelby,AL,31576
2000,1213,Simpson,KY,25674
2000,8147,Spencer,IN,28410
2000,2123,Taylor,FL,27992
2000,1219,Todd,KY,21638
2000,1221,Trigg,KY,23146
2000,1223,Trimble,KY,25006
2000,5139,Union,AR,26870
2000,3301,Warren,GA,25427
2000,1129,Washington,AL,37436
2000,3305,Wayne,GA,26003
2000,3307,Webster,GA,22910
2000,8183,Whitley,IN,27246
2000,1237,Wolfe,KY,17802
2000,7203,Woodford,IL,23936
2000,2000,Louisiana,,27856
2000,2001,Acadia,LA,21128
2000,8003,Allen,IN,32480
2000,2005,Ascension,LA,33168
2000,2007,Assumption,LA,24882
2000,2009,Avoyelles,LA,18747
2000,2011,Beauregard,LA,26375
2000,2013,Bienville,LA,22369
2000,2015,Bossier,LA,25044
2000,2017,Caddo,LA,28990
2000,2019,Calcasieu,LA,28158
2000,1033,Caldwell,KY,21209
2000,2023,Cameron,LA,30766
2000,2025,Catahoula,LA,18210
2000,2027,Claiborne,LA,21779
2000,2029,Concordia,LA,20181
2000,2031,De Soto,LA,25583
2000,2033,East Baton Rouge,LA,29098
2000,2035,East Carroll,LA,17778
2000,2037,East Feliciana,LA,22713
2000,2039,Evangeline,LA,19736
2000,1059,Franklin,AL,21527
2000,5053,Grant,AR,22858
2000,2045,Iberia,LA,27164
2000,2047,Iberville,LA,36461
2000,1071,Jackson,AL,25833
2000,1073,Jefferson,AL,33759
2000,2053,Jefferson Davis,LA,19761
2000,5073,Lafayette,AR,21643
2000,2057,Lafourche,LA,27081
2000,7099,LaSalle,IL,28388
2000,5079,Lincoln,AR,21913
2000,7105,Livingston,IL,29369
2000,1089,Madison,AL,35337
2000,2067,Morehouse,LA,24618
2000,2069,Natchitoches,LA,22457
2000,2071,Orleans,LA,31383
2000,5103,Ouachita,AR,23781
2000,2075,Plaquemines,LA,35024
2000,2077,Pointe Coupee,LA,23208
2000,2079,Rapides,LA,24919
2000,2081,Red River,LA,21629
2000,7159,Richland,IL,22994
2000,2085,Sabine,LA,20913
2000,2087,St. Bernard,LA,23845
2000,2089,St. Charles,LA,40141
2000,2091,St. Helena,LA,20756
2000,2093,St. James,LA,35658
2000,2095,St. John the Baptist,LA,29159
2000,2097,St. Landry,LA,22233
2000,2099,St. Martin,LA,20679
2000,2101,St. Mary,LA,30693
2000,2103,St. Tammany,LA,24065
2000,2105,Tangipahoa,LA,21341
2000,2107,Tensas,LA,20866
2000,2109,Terrebonne,LA,29307
2000,5139,Union,AR,26870
2000,7183,Vermilion,IL,27560
2000,2115,Vernon,LA,26857
2000,1129,Washington,AL,37436
2000,3307,Webster,GA,22910
2000,2121,West Baton Rouge,LA,30117
2000,2123,West Carroll,LA,20131
2000,2125,West Feliciana,LA,34656
2000,2127,Winn,LA,23191
2000,3000,Maine,,27798
2000,3001,Androscoggin,ME,26538
2000,3003,Aroostook,ME,23333
2000,7035,Cumberland,IL,19790
2000,1059,Franklin,AL,21527
2000,3141,Hancock,GA,20427
2000,3011,Kennebec,ME,28008
2000,7095,Knox,IL,25804
2000,5079,Lincoln,AR,21913
2000,3017,Oxford,ME,24962
2000,3019,Penobscot,ME,26989
2000,3021,Piscataquis,ME,22643
2000,3023,Sagadahoc,ME,31627
2000,3025,Somerset,ME,26052
2000,3027,Waldo,ME,23781
2000,1129,Washington,AL,37436
2000,3031,York,ME,28024
2000,4000,Maryland,,36612
2000,4001,Allegany,MD,25819
2000,4003,Anne Arundel,MD,36041
2000,4005,Baltimore,MD,35354
2000,4009,Calvert,MD,30453
2000,4011,Caroline,MD,24544
2000,5015,Carroll,AR,19522
2000,4015,Cecil,MD,30456
2000,4017,Charles,MD,28629
2000,4019,Dorchester,MD,26626
2000,4021,Frederick,MD,31459
2000,4023,Garrett,MD,22239
2000,4025,Harford,MD,30104
2000,5061,Howard,AR,21661
2000,1,Kent,DE,27605
2000,1101,Montgomery,AL,29321
2000,4033,Prince George's,MD,37335
2000,4035,Queen Anne's,MD,24505
2000,4037,St. Mary's,MD,37026
2000,3025,Somerset,ME,26052
2000,3263,Talbot,GA,22597
2000,1129,Washington,AL,37436
2000,4045,Wicomico,MD,27726
2000,4047,Worcester,MD,21859
2000,4510,Baltimore (Independent City),MD,39060
2000,5000,Massachusetts,,43275
2000,5001,Barnstable,MA,29634
2000,5003,Berkshire,MA,30895
2000,5005,Bristol,MA,30516
2000,5007,Dukes,MA,28208
2000,5009,Essex,MA,38689
2000,1059,Franklin,AL,21527
2000,5013,Hampden,MA,31830
2000,5015,Hampshire,MA,27414
2000,9007,Middlesex,CT,38120
2000,5019,Nantucket,MA,34616
2000,5021,Norfolk,MA,42881
2000,9149,Plymouth,IA,24899
2000,5025,Suffolk,MA,55465
2000,4047,Worcester,MD,21859
2000,6000,Michigan,,36423
2000,6001,Alcona,MI,21091
2000,6003,Alger,MI,27161
2000,6005,Allegan,MI,30272
2000,6007,Alpena,MI,26532
2000,6009,Antrim,MI,23624
2000,6011,Arenac,MI,21703
2000,6013,Baraga,MI,24140
2000,6015,Barry,MI,26404
2000,2005,Bay,FL,26436
2000,6019,Benzie,MI,22314
2000,3019,Berrien,GA,24822
2000,6023,Branch,MI,26855
2000,1015,Calhoun,AL,24972
2000,7017,Cass,IL,23662
2000,6029,Charlevoix,MI,28551
2000,6031,Cheboygan,MI,23120
2000,6033,Chippewa,MI,24435
2000,6035,Clare,MI,22391
2000,7027,Clinton,IL,22940
2000,5033,Crawford,AR,24846
2000,8029,Delta,CO,22239
2000,9059,Dickinson,IA,22659
2000,6045,Eaton,MI,30785
2000,9063,Emmet,IA,23589
2000,6049,Genesee,MI,35698
2000,6051,Gladwin,MI,24253
2000,6053,Gogebic,MI,20870
2000,6055,Grand Traverse,MI,28553
2000,6057,Gratiot,MI,25466
2000,6059,Hillsdale,MI,28545
2000,6061,Houghton,MI,23025
2000,6063,Huron,MI,26686
2000,6065,Ingham,MI,33832
2000,6067,Ionia,MI,29231
2000,6069,Iosco,MI,22807
2000,6071,Iron,MI,22424
2000,6073,Isabella,MI,24199
2000,1071,Jackson,AL,25833
2000,6077,Kalamazoo,MI,32095
2000,6079,Kalkaska,MI,28866
2000,1,Kent,DE,27605
2000,6083,Keweenaw,MI,19263
2000,6033,Lake,CA,23097
2000,6087,Lapeer,MI,26325
2000,6089,Leelanau,MI,23865
2000,6091,Lenawee,MI,29050
2000,7105,Livingston,IL,29369
2000,6095,Luce,MI,24814
2000,6097,Mackinac,MI,22510
2000,6099,Macomb,MI,40449
2000,6101,Manistee,MI,25330
2000,6103,Marquette,MI,27358
2000,7125,Mason,IL,23007
2000,6107,Mecosta,MI,23980
2000,6109,Menominee,MI,24174
2000,6111,Midland,MI,41309
2000,6113,Missaukee,MI,21820
2000,1099,Monroe,AL,28235
2000,6117,Montcalm,MI,25628
2000,6119,Montmorency,MI,20369
2000,6121,Muskegon,MI,30716
2000,6123,Newaygo,MI,26033
2000,6125,Oakland,MI,44209
2000,6127,Oceana,MI,21540
2000,6129,Ogemaw,MI,21084
2000,6131,Ontonagon,MI,24641
2000,2097,Osceola,FL,24958
2000,6135,Oscoda,MI,20756
2000,6137,Otsego,MI,26895
2000,143,Ottawa,KS,19551
2000,6141,Presque Isle,MI,21881
2000,6143,Roscommon,MI,21414
2000,6145,Saginaw,MI,34012
2000,1115,St. Clair,AL,23504
2000,8141,St. Joseph,IN,29479
2000,6151,Sanilac,MI,24541
2000,6153,Schoolcraft,MI,25924
2000,6155,Shiawassee,MI,24698
2000,6157,Tuscola,MI,28974
2000,5141,Van Buren,AR,19941
2000,6161,Washtenaw,MI,37984
2000,3305,Wayne,GA,26003
2000,6165,Wexford,MI,25497
2000,7000,Minnesota,,34721
2000,7001,Aitkin,MN,22134
2000,7003,Anoka,MN,33481
2000,7005,Becker,MN,22770
2000,7007,Beltrami,MN,23778
2000,5007,Benton,AR,31596
2000,7011,Big Stone,MN,19826
2000,7013,Blue Earth,MN,26106
2000,7009,Brown,IL,27978
2000,7017,Carlton,MN,29468
2000,7019,Carver,MN,33679
2000,7017,Cass,IL,23662
2000,6033,Chippewa,MI,24435
2000,7025,Chisago,MN,25903
2000,1027,Clay,AL,20420
2000,6035,Clearwater,ID,25122
2000,3075,Cook,GA,20311
2000,7033,Cottonwood,MN,21701
2000,7035,Crow Wing,MN,26064
2000,7037,Dakota,MN,34134
2000,3091,Dodge,GA,21358
2000,8035,Douglas,CO,33202
2000,7043,Faribault,MN,22332
2000,7045,Fillmore,MN,21797
2000,7047,Freeborn,MN,24218
2000,7049,Goodhue,MN,27230
2000,5053,Grant,AR,22858
2000,7053,Hennepin,MN,43381
2000,1069,Houston,AL,26355
2000,7057,Hubbard,MN,22406
2000,7059,Isanti,MN,25406
2000,7061,Itasca,MN,26944
2000,1071,Jackson,AL,25833
2000,7065,Kanabec,MN,25141
2000,7067,Kandiyohi,MN,24919
2000,7069,Kittson,MN,22030
2000,7071,Koochiching,MN,29983
2000,7073,Lac qui Parle,MN,19593
2000,6033,Lake,CA,23097
2000,7077,Lake of the Woods,MN,23059
2000,7079,Le Sueur,MN,24106
2000,5079,Lincoln,AR,21913
2000,9119,Lyon,IA,19541
2000,7085,McLeod,MN,29227
2000,7087,Mahnomen,MN,22581
2000,1095,Marshall,AL,23640
2000,2085,Martin,FL,27916
2000,7093,Meeker,MN,24116
2000,7095,Mille Lacs,MN,22592
2000,7097,Morrison,MN,23683
2000,7099,Mower,MN,25993
2000,3213,Murray,GA,25273
2000,7103,Nicollet,MN,25302
2000,7105,Nobles,MN,22399
2000,7107,Norman,MN,22384
2000,7109,Olmsted,MN,35744
2000,7111,Otter Tail,MN,22829
2000,7113,Pennington,MN,24794
2000,7115,Pine,MN,22148
2000,7117,Pipestone,MN,21517
2000,5113,Polk,AR,19570
2000,5115,Pope,AR,26241
2000,7123,Ramsey,MN,38374
2000,7125,Red Lake,MN,21174
2000,7127,Redwood,MN,22128
2000,7129,Renville,MN,23720
2000,159,Rice,KS,21246
2000,7133,Rock,MN,21379
2000,7135,Roseau,MN,26724
2000,7137,St. Louis,MN,28465
2000,5127,Scott,AR,18609
2000,7141,Sherburne,MN,27743
2000,7143,Sibley,MN,21318
2000,7145,Stearns,MN,26960
2000,7147,Steele,MN,28356
2000,189,Stevens,KS,23320
2000,7151,Swift,MN,22319
2000,1219,Todd,KY,21638
2000,7155,Traverse,MN,20922
2000,7157,Wabasha,MN,23191
2000,7159,Wadena,MN,22136
2000,7161,Waseca,MN,25444
2000,1129,Washington,AL,37436
2000,7165,Watonwan,MN,22063
2000,7167,Wilkin,MN,23434
2000,7169,Winona,MN,25127
2000,9197,Wright,IA,24490
2000,7173,Yellow Medicine,MN,20771
2000,5093,Mississippi,AR,26152
2000,8001,Adams,CO*,33688
2000,8003,Alcorn,MS,24740
2000,8005,Amite,MS,21669
2000,8007,Attala,MS,20359
2000,5007,Benton,AR,31596
2000,8011,Bolivar,MS,22261
2000,1015,Calhoun,AL,24972
2000,5015,Carroll,AR,19522
2000,9037,Chickasaw,IA,23342
2000,1023,Choctaw,AL,34234
2000,2027,Claiborne,LA,21779
2000,1025,Clarke,AL,23669
2000,1027,Clay,AL,20420
2000,8027,Coahoma,MS,22913
2000,8029,Copiah,MS,20262
2000,1039,Covington,AL,22659
2000,2027,DeSoto,FL,20192
2000,8035,Forrest,MS,24854
2000,1059,Franklin,AL,21527
2000,8039,George,MS,19984
2000,1063,Greene,AL,21796
2000,8043,Grenada,MS,24458
2000,3141,Hancock,GA,20427
2000,8061,Harrison,IN,23796
2000,8049,Hinds,MS,30164
2000,2059,Holmes,FL,20683
2000,8053,Humphreys,MS,17679
2000,8055,Issaquena,MS,18306
2000,8057,Itawamba,MS,22999
2000,1071,Jackson,AL,25833
2000,3159,Jasper,GA,24508
2000,1073,Jefferson,AL,33759
2000,2053,Jefferson Davis,LA,19761
2000,3169,Jones,GA,23262
2000,8069,Kemper,MS,19125
2000,5073,Lafayette,AR,21643
2000,1075,Lamar,AL,24526
2000,1077,Lauderdale,AL,22615
2000,1079,Lawrence,AL,31106
2000,8079,Leake,MS,18375
2000,1081,Lee,AL,23830
2000,8083,Leflore,MS,21687
2000,5079,Lincoln,AR,21913
2000,1085,Lowndes,AL,28285
2000,1089,Madison,AL,35337
2000,1093,Marion,AL,23845
2000,1095,Marshall,AL,23640
2000,1099,Monroe,AL,28235
2000,1101,Montgomery,AL,29321
2000,8099,Neshoba,MS,22901
2000,5101,Newton,AR,16365
2000,8103,Noxubee,MS,19882
2000,8105,Oktibbeha,MS,22893
2000,8107,Panola,MS,22169
2000,8109,Pearl River,MS,19472
2000,1105,Perry,AL,19257
2000,1109,Pike,AL,22849
2000,8115,Pontotoc,MS,22796
2000,8117,Prentiss,MS,21915
2000,3239,Quitman,GA,21541
2000,8121,Rankin,MS,27284
2000,5127,Scott,AR,18609
2000,8125,Sharkey,MS,18899
2000,1213,Simpson,KY,25674
2000,183,Smith,KS,17897
2000,5137,Stone,AR,17820
2000,8133,Sunflower,MS,20852
2000,8135,Tallahatchie,MS,18501
2000,8137,Tate,MS,21751
2000,8139,Tippah,MS,24142
2000,8141,Tishomingo,MS,21606
2000,8143,Tunica,MS,25902
2000,5139,Union,AR,26870
2000,8147,Walthall,MS,19138
2000,3301,Warren,GA,25427
2000,1129,Washington,AL,37436
2000,3305,Wayne,GA,26003
2000,3307,Webster,GA,22910
2000,3319,Wilkinson,GA,32658
2000,1133,Winston,AL,21738
2000,8161,Yalobusha,MS,22518
2000,8163,Yazoo,MS,24022
2000,9000,Missouri,,31353
2000,9001,Adair,IA,22215
2000,9003,Andrew,MO,20414
2000,5,Atchison,KS,22683
2000,9007,Audrain,MO,24868
2000,6015,Barry,MI,26404
2000,9,Barton,KS,23067
2000,9013,Bates,MO,19551
2000,5007,Benton,AR,31596
2000,9017,Bollinger,MO,18274
2000,5009,Boone,AR,23883
2000,9019,Buchanan,IA,23181
2000,1013,Butler,AL,21146
2000,1033,Caldwell,KY,21209
2000,9027,Callaway,MO,26650
2000,3039,Camden,GA,29488
2000,9031,Cape Girardeau,MO,25667
2000,5015,Carroll,AR,19522
2000,1043,Carter,KY,18997
2000,7017,Cass,IL,23662
2000,9031,Cedar,IA,21975
2000,9041,Chariton,MO,20333
2000,7021,Christian,IL,24078
2000,5019,Clark,AR,20891
2000,1027,Clay,AL,20420
2000,7027,Clinton,IL,22940
2000,9051,Cole,MO,28561
2000,9053,Cooper,MO,21047
2000,5033,Crawford,AR,24846
2000,3083,Dade,GA,21560
2000,1047,Dallas,AL,23120
2000,8027,Daviess,IN,21926
2000,1049,DeKalb,AL,23285
2000,9065,Dent,MO,21598
2000,8035,Douglas,CO,33202
2000,9069,Dunklin,MO,21497
2000,1059,Franklin,AL,21527
2000,9073,Gasconade,MO,21938
2000,9075,Gentry,MO,20150
2000,1063,Greene,AL,21796
2000,7063,Grundy,IL,38679
2000,8061,Harrison,IN,23796
2000,1067,Henry,AL,22897
2000,9085,Hickory,MO,17795
2000,9087,Holt,MO,20996
2000,5061,Howard,AR,21661
2000,9091,Howell,MO,20237
2000,6071,Iron,MI,22424
2000,1071,Jackson,AL,25833
2000,3159,Jasper,GA,24508
2000,1073,Jefferson,AL,33759
2000,5071,Johnson,AR,20764
2000,7095,Knox,IL,25804
2000,9105,Laclede,MO,22163
