,Unnamed: 0,ID,YEAR_FIPS,YEAR,STATE_FIPS,COUNTY_FIPS,STATE,COUNTY,REP_CANDIDATE,DEM_CANDIDATE,REP_VOTES,DEM_VOTES,COUNTY_TOTALVOTES,WINNING_CANDIDATE,WINNING_PARTY,WINNING_PARTY_BINARY,HOUSE_WINNING_BINARY,SENATE_WINNING_BINARY,UNEMPLOYMENT_RATE,AVG_WAGE_SALARY,AA_FEMALE,AA_MALE,BA_FEMALE,BA_MALE,H_FEMALE,H_MALE,IA_FEMALE,IA_MALE,NA_FEMALE,NA_MALE,TOT_FEMALE,TOT_MALE,TOT_POP,WA_FEMALE,WA_MALE,TOT_POP_LESS19,TOT_MALE_LESS19,TOT_FEMALE_LESS19,TOT_POP_20to39,TOT_MALE_20to39,TOT_FEMALE_20to39,TOT_POP_40to59,TOT_MALE_40to59,TOT_FEMALE_40to59,TOT_POP_Above60,TOT_MALE_Above60,TOT_FEMALE_Above60,AA_FEMALE%,AA_MALE%,BA_FEMALE%,BA_MALE%,H_FEMALE%,H_MALE%,IA_FEMALE%,IA_MALE%,NA_FEMALE%,NA_MALE%,WA_FEMALE%,WA_MALE%,TOT_FEMALE%,TOT_MALE%,TOT_POP_LESS19%,TOT_POP_20to39%,TOT_POP_40to59%,TOT_POP_Above60%
2878,2878,9162,202051119,2020,51,119,Virginia,Middlesex County,,,,,,,,0,0.0,0.0,5.3,0,29,21,897,913,134,167,28,29,3,3,5526,5243,10769,4456,4137,1940,989,951,1899,1003,896,2613,1274,1339,4317,1977,2340,0.002692915,0.0019500420000000001,0.083294642,0.08478038800000001,0.012443124,0.015507475,0.002600056,0.002692915,0.000278577,0.000278577,0.413780295,0.38415823200000004,0.5131395670000001,0.486860433,0.18014671699999998,0.176339493,0.24264091399999999,0.400872876
2879,2879,9163,202051121,2020,51,121,Virginia,Montgomery County,,,,,,,,0,0.0,0.0,6.3,0,2813,3696,1885,2313,1478,1808,143,162,16,38,47533,51452,98985,41640,43792,23725,12525,11200,37800,20989,16811,19963,9904,10059,17497,8034,9463,0.028418447000000003,0.037338991,0.019043288999999998,0.023367177000000003,0.014931555,0.018265394,0.001444663,0.0016366120000000002,0.000161641,0.00038389699999999996,0.420669798,0.442410466,0.480204071,0.5197959289999999,0.23968278,0.381876042,0.20167702199999998,0.176764156
2880,2880,9164,202051125,2020,51,125,Virginia,Nelson County,,,,,,,,0,0.0,0.0,7.6,0,76,38,932,789,300,364,35,44,3,2,7666,7170,14836,6451,6153,2905,1469,1436,2835,1393,1442,3716,1807,1909,5380,2501,2879,0.005122675,0.002561337,0.062820167,0.053181451,0.020221084,0.024534915,0.002359126,0.002965759,0.000202211,0.000134807,0.434820706,0.41473443,0.516716096,0.483283904,0.195807495,0.191089242,0.250471825,0.36263143700000006
2881,2881,9165,202051127,2020,51,127,Virginia,New Kent County,,,,,,,,0,0.0,0.0,4.1,0,160,113,1397,1676,335,489,117,138,6,5,10941,11450,22391,8966,9194,4932,2562,2370,5364,2870,2494,6452,3290,3162,5643,2728,2915,0.0071457280000000005,0.005046671,0.062391139000000005,0.074851503,0.014961368000000001,0.021839132,0.005225314,0.006163191,0.000267965,0.00022330400000000002,0.400428744,0.410611406,0.488633826,0.511366174,0.22026707199999998,0.23956053800000002,0.288151489,0.252020901
2882,2882,9166,202051131,2020,51,131,Virginia,Northampton County,,,,,,,,0,0.0,0.0,4.6,0,57,60,2226,1756,466,627,16,28,9,15,6132,5603,11735,3728,3610,2513,1327,1186,2286,1158,1128,2768,1277,1491,4168,1841,2327,0.004857265,0.00511291,0.189688965,0.149637836,0.039710268,0.053429911,0.001363443,0.002386025,0.000766937,0.001278228,0.31768214699999997,0.307626758,0.522539412,0.47746058799999996,0.214145718,0.194801875,0.23587558600000003,0.35517682100000003
2883,2883,9167,202051133,2020,51,133,Virginia,Northumberland County,,,,,,,,0,0.0,0.0,4.6,0,37,22,1629,1413,216,247,15,12,5,9,6191,5956,12147,4375,4411,1938,1039,899,1924,947,977,2706,1281,1425,5579,2689,2890,0.00304602,0.0018111470000000001,0.134107187,0.116325019,0.017782168,0.020334239,0.001234873,0.000987898,0.00041162400000000003,0.0007409239999999999,0.360171236,0.36313493,0.50967317,0.49032683,0.159545567,0.158393019,0.222771055,0.45929036
2884,2884,9168,202051135,2020,51,135,Virginia,Nottoway County,,,,,,,,0,0.0,0.0,8.6,0,64,42,2588,3479,308,418,60,54,2,14,7082,8338,15420,4224,4638,3244,1616,1628,4154,2575,1579,4032,2324,1708,3990,1823,2167,0.0041504540000000005,0.002723735,0.167833982,0.225616083,0.01997406,0.027107652000000003,0.003891051,0.0035019459999999997,0.000129702,0.000907912,0.273929961,0.30077821,0.459273671,0.540726329,0.210376135,0.269390402,0.261478599,0.258754864
2885,2885,9169,202051137,2020,51,137,Virginia,Orange County,,,,,,,,0,0.0,0.0,5.8,34376,235,167,2450,2407,875,1058,110,84,20,25,18767,17877,36644,15372,14730,8453,4257,4196,8422,4273,4149,9725,4779,4946,10044,4568,5476,0.006413055,0.004557363,0.066859513,0.06568606,0.023878398,0.028872394,0.003001856,0.002292326,0.000545792,0.00068224,0.419495688,0.40197576700000004,0.512143871,0.48785612899999997,0.230678965,0.22983298800000002,0.265391333,0.27409671399999996
2886,2886,9170,202051139,2020,51,139,Virginia,Page County,,,,,,,,0,0.0,0.0,3.9,0,71,49,215,285,255,258,32,34,4,5,12103,11830,23933,11623,11294,5183,2631,2552,5266,2642,2624,6652,3342,3310,6832,3215,3617,0.002966615,0.002047382,0.008983412,0.011908243999999998,0.010654743999999999,0.010780093999999999,0.001337066,0.001420633,0.000167133,0.000208917,0.48564743200000005,0.47190072299999997,0.5057034220000001,0.494296578,0.216562905,0.22003092,0.27794259,0.285463586
2887,2887,9171,202051141,2020,51,141,Virginia,Patrick County,,,,,,,,0,0.0,0.0,2.9,75506,37,23,463,506,264,296,50,45,7,4,8943,8730,17673,8281,8035,3398,1733,1665,3155,1624,1531,5030,2506,2524,6090,2867,3223,0.002093589,0.00130142,0.026198155,0.028631245,0.014938041,0.016748713000000002,0.0028291740000000003,0.002546257,0.000396084,0.00022633400000000002,0.46856787200000005,0.454648334,0.5060261420000001,0.493973858,0.192270695,0.178520908,0.284614949,0.34459344799999997
2888,2888,9172,202051143,2020,51,143,Virginia,Pittsylvania County,,,,,,,,0,0.0,0.0,5.1,0,170,138,6766,6367,721,954,89,111,9,12,30901,30048,60949,23451,22962,12803,6503,6300,12581,6543,6038,16935,8434,8501,18630,8568,10062,0.002789217,0.002264188,0.111010845,0.104464388,0.011829562,0.015652431,0.001460237,0.001821195,0.000147664,0.00019688599999999998,0.384764311,0.37674121,0.506997654,0.49300234600000004,0.210060871,0.20641848100000001,0.277855256,0.305665392
2889,2889,9173,202051145,2020,51,145,Virginia,Powhatan County,,,,,,,,0,0.0,0.0,5.1,0,109,73,1042,1735,329,374,59,66,36,7,14059,15130,29189,12612,13042,5907,3137,2770,6436,3536,2900,9249,4770,4479,7597,3687,3910,0.0037342829999999997,0.002500942,0.03569838,0.05944019999999999,0.011271369,0.012813046000000002,0.0020213089999999998,0.002261126,0.001233341,0.00023981599999999998,0.432080578,0.446812155,0.48165404799999995,0.518345952,0.202370756,0.22049402199999998,0.316865943,0.26026928
2890,2890,9174,202051147,2020,51,147,Virginia,Prince Edward County,,,,,,,,0,0.0,0.0,3.4,0,206,147,3896,3739,270,347,36,37,11,9,11459,11491,22950,7084,7339,5743,2832,2911,7477,4146,3331,4588,2228,2360,5142,2285,2857,0.008976035,0.006405229,0.16976034899999998,0.16291939,0.011764706000000002,0.015119826000000001,0.0015686270000000002,0.0016122,0.00047930300000000004,0.00039215699999999997,0.30867102399999996,0.319782135,0.49930283200000003,0.500697168,0.250239651,0.325795207,0.19991285399999997,0.22405228800000002
2891,2891,9175,202051149,2020,51,149,Virginia,Prince George County,,,,,,,,0,0.0,0.0,4.3,43057,500,339,5313,7135,1371,1851,110,176,74,81,17498,20584,38082,10850,12174,9131,4706,4425,11616,6905,4711,9788,5376,4412,7547,3597,3950,0.013129563,0.008901843000000001,0.139514731,0.187358857,0.03600126,0.04860564,0.002888504,0.0046216059999999995,0.001943175,0.002126989,0.284911507,0.319678588,0.45948217,0.54051783,0.239772071,0.305025997,0.25702431600000003,0.198177617
2892,2892,9176,202051153,2020,51,153,Virginia,Prince William County,,,,,,,,0,0.0,0.0,4.5,0,22963,20496,52633,51135,54661,58452,2378,2710,429,532,234015,233996,468011,144597,148500,138595,71474,67121,129141,65246,63895,131081,65311,65770,69194,31965,37229,0.049065085999999994,0.043793842,0.11246103199999999,0.10926025199999999,0.11679426300000001,0.12489449999999999,0.005081077,0.005790462,0.000916645,0.001136725,0.308960687,0.31730023399999996,0.500020299,0.499979701,0.296136202,0.275935822,0.280081024,0.147846952
2893,2893,9177,202051155,2020,51,155,Virginia,Pulaski County,,,,,,,,0,0.0,0.0,5.9,0,110,93,784,951,283,333,39,42,1,4,17050,17016,34066,15839,15649,6651,3379,3272,7487,4047,3440,9506,4865,4641,10422,4725,5697,0.003229026,0.002729995,0.023014148999999998,0.027916398,0.008307403,0.009775141999999999,0.001144836,0.001232901,2.94e-05,0.000117419,0.46495039,0.45937298200000004,0.500499031,0.49950096899999996,0.19523865399999998,0.21977925199999998,0.279046557,0.305935537
2894,2894,9178,202051157,2020,51,157,Virginia,Rappahannock County,,,,,,,,0,0.0,0.0,6.1,0,37,25,150,166,146,133,14,12,3,2,3693,3559,7252,3414,3276,1334,675,659,1343,659,684,1934,946,988,2641,1279,1362,0.005102041,0.003447325,0.020683949,0.022890237,0.020132377,0.018339768,0.0019305020000000002,0.001654716,0.000413679,0.000275786,0.470766685,0.45173745200000004,0.509238831,0.490761169,0.183949255,0.185190292,0.266685052,0.36417540000000004
2895,2895,9179,202051159,2020,51,159,Virginia,Richmond County,,,,,,,,0,0.0,0.0,6.5,0,23,34,913,1782,255,395,20,24,3,1,3954,5084,9038,2893,3143,1715,867,848,2358,1611,747,2479,1540,939,2486,1066,1420,0.002544811,0.0037618940000000004,0.10101792400000001,0.197167515,0.028214207,0.043704359000000005,0.002212879,0.002655455,0.00033193199999999995,0.00011064399999999999,0.320092941,0.347753928,0.43748617,0.56251383,0.18975437,0.260898429,0.274286347,0.27506085399999997
2896,2896,9180,202051161,2020,51,161,Virginia,Roanoke County,,,,,,,,0,0.0,0.0,3.1,0,1736,1586,2978,2912,1502,1457,93,118,27,16,48739,45334,94073,43052,39833,20747,10713,10034,21347,10590,10757,25216,12317,12899,26763,11714,15049,0.018453754,0.016859248,0.031656267,0.030954684,0.015966324,0.015487972,0.000988594,0.001254345,0.000287011,0.000170081,0.457644595,0.423426488,0.518097648,0.48190235200000003,0.22054149399999998,0.22691952,0.268047155,0.28449183100000003
2897,2897,9181,202051163,2020,51,163,Virginia,Rockbridge County,,,,,,,,0,0.0,0.0,2.8,0,94,61,353,424,234,236,71,66,2,3,11482,11270,22752,10759,10538,4550,2307,2243,4600,2342,2258,5849,2865,2984,7753,3756,3997,0.004131505,0.002681083,0.01551512,0.018635724,0.01028481,0.010372714,0.003120605,0.002900844,8.79e-05,0.000131857,0.472881505,0.46316807299999996,0.504658931,0.49534106899999997,0.199982419,0.202180028,0.257076301,0.340761252
2898,2898,9182,202051165,2020,51,165,Virginia,Rockingham County,,,,,,,,0,0.0,0.0,6.1,0,396,343,856,1078,2829,3135,224,259,21,38,41269,39975,81244,39163,37599,20062,10211,9851,19483,9745,9738,20646,10273,10373,21053,9746,11307,0.004874206,0.00422185,0.010536163000000001,0.013268671999999999,0.034821033,0.038587465,0.0027571270000000003,0.003187928,0.00025848099999999997,0.000467727,0.482041751,0.46279109799999996,0.507963665,0.492036335,0.24693515800000002,0.23980847800000002,0.25412338100000004,0.259132982
2899,2899,9183,202051167,2020,51,167,Virginia,Russell County,,,,,,,,0,0.0,0.0,4.8,0,29,33,114,181,171,201,35,33,3,4,13665,13083,26748,13371,12725,5562,2786,2776,5764,2974,2790,7461,3653,3808,7961,3670,4291,0.001084193,0.001233737,0.004262001,0.006766861,0.006393001,0.007514580999999999,0.001308509,0.001233737,0.00011215799999999999,0.000149544,0.499887842,0.475736504,0.510879318,0.48912068200000003,0.20794078100000002,0.21549274699999998,0.278936743,0.297629729
2900,2900,9184,202051169,2020,51,169,Virginia,Scott County,,,,,,,,0,0.0,0.0,5.0,0,26,15,63,114,151,156,31,31,9,8,10705,10829,21534,10476,10562,4227,2146,2081,4551,2416,2135,5911,3025,2886,6845,3242,3603,0.001207393,0.000696573,0.002925606,0.005293954,0.007012167,0.007244358,0.001439584,0.001439584,0.000417944,0.00037150599999999996,0.486486486,0.490480171,0.497120832,0.502879168,0.19629423199999999,0.211340206,0.274496146,0.317869416
2901,2901,9185,202051171,2020,51,171,Virginia,Shenandoah County,,,,,,,,0,0.0,0.0,5.8,48801,296,206,553,657,1485,1693,89,98,11,9,22220,21277,43497,20894,19878,10080,5118,4962,9677,4811,4866,11191,5561,5630,12549,5787,6762,0.006805067,0.0047359590000000005,0.01271352,0.01510449,0.034140286,0.038922225,0.002046118,0.002253029,0.000252891,0.000206911,0.480354967,0.45699703399999997,0.5108398279999999,0.489160172,0.23174012,0.222475113,0.25728211100000004,0.288502655
2902,2902,9186,202051173,2020,51,173,Virginia,Smyth County,,,,,,,,0,0.0,0.0,4.9,0,71,72,347,403,307,349,29,21,3,5,15528,14944,30472,14893,14291,6467,3288,3179,6715,3452,3263,8339,4173,4166,8951,4031,4920,0.0023300079999999997,0.002362825,0.011387503,0.013225256000000001,0.010074823,0.011453137,0.000951693,0.0006891569999999999,9.85e-05,0.000164085,0.488743765,0.468987923,0.509582568,0.49041743200000004,0.21222761899999998,0.22036623800000002,0.273661066,0.29374507699999997
2903,2903,9187,202051175,2020,51,175,Virginia,Southampton County,,,,,,,,0,0.0,0.0,6.6,0,49,34,2937,3201,165,158,46,43,5,7,8444,9142,17586,5257,5679,3540,1806,1734,3701,1922,1779,5363,2989,2374,4982,2425,2557,0.002786307,0.001933356,0.167007847,0.18201978800000002,0.009382463,0.008984419,0.002615717,0.002445127,0.000284317,0.000398044,0.298930968,0.322927329,0.48015466799999995,0.519845332,0.20129648600000002,0.21045149600000002,0.30495849,0.283293529
2904,2904,9188,202051177,2020,51,177,Virginia,Spotsylvania County,,,,,,,,0,0.0,0.0,6.2,0,2245,1662,11655,11288,6825,6936,300,306,112,102,68335,65903,134238,51616,50155,36348,18626,17722,33558,16745,16813,37112,18067,19045,27220,12465,14755,0.016724027,0.012380995,0.08682340300000001,0.08408945300000001,0.050842532999999995,0.051669423,0.002234837,0.002279533,0.0008343389999999999,0.000759844,0.38451109200000005,0.373627438,0.509058538,0.49094146200000005,0.270772807,0.24998882600000003,0.27646419,0.202774177
2905,2905,9189,202051179,2020,51,179,Virginia,Stafford County,,,,,,,,0,0.0,0.0,5.3,0,3165,2424,14567,14623,9974,10386,480,561,135,122,74336,75624,149960,52674,54655,42930,22004,20926,41294,21465,19829,42509,21174,21335,23227,10981,12246,0.021105627999999998,0.01616431,0.09713923699999999,0.09751267,0.06651107,0.069258469,0.0032008540000000004,0.0037409979999999997,0.00090024,0.00081355,0.35125366799999996,0.364463857,0.49570552100000004,0.504294479,0.28627634,0.275366764,0.283468925,0.15488797
2906,2906,9190,202051181,2020,51,181,Virginia,Surry County,,,,,,,,0,0.0,0.0,3.6,0,16,15,1461,1279,82,83,8,21,5,1,3276,3198,6474,1719,1815,1202,624,578,1323,680,643,1872,913,959,2077,981,1096,0.002471424,0.00231696,0.225671918,0.197559469,0.012666048999999999,0.012820513,0.001235712,0.0032437440000000002,0.00077232,0.000154464,0.265523633,0.280352178,0.506024096,0.49397590399999997,0.18566574,0.204355885,0.289156627,0.320821749
2907,2907,9191,202051183,2020,51,183,Virginia,Sussex County,,,,,,,,0,0.0,0.0,3.7,0,21,24,2410,3961,152,197,25,32,0,1,4579,6658,11237,2048,2558,1930,967,963,3623,2676,947,2949,1754,1195,2735,1261,1474,0.001868826,0.002135801,0.214470054,0.352496218,0.013526742,0.01753137,0.002224793,0.002847735,0.0,8.9e-05,0.18225505,0.227640829,0.40749310299999997,0.592506897,0.171754027,0.322417015,0.262436593,0.243392365
2908,2908,9192,202051185,2020,51,185,Virginia,Tazewell County,,,,,,,,0,0.0,0.0,7.1,0,150,126,412,907,172,262,43,38,4,6,20630,20225,40855,19797,18894,8721,4331,4390,9072,4954,4118,10730,5366,5364,12332,5574,6758,0.0036715209999999996,0.003084078,0.010084445,0.022200465,0.004210011,0.006412924,0.001052503,0.000930119,9.790000000000001e-05,0.000146861,0.48456737200000005,0.462464815,0.504956554,0.495043446,0.213462245,0.222053604,0.262636152,0.301847999
2909,2909,9193,202051187,2020,51,187,Virginia,Warren County,,,,,,,,0,0.0,0.0,5.2,53849,325,213,955,1008,968,983,106,105,14,14,20064,19939,40003,18198,18068,9742,4973,4769,9900,5032,4868,11131,5554,5577,9230,4380,4850,0.008124391,0.005324601,0.02387321,0.02519811,0.024198185,0.024573157,0.002649801,0.0026248029999999998,0.000349974,0.000349974,0.454915881,0.451666125,0.501562383,0.49843761700000005,0.243531735,0.247481439,0.278254131,0.230732695
2910,2910,9194,202051191,2020,51,191,Virginia,Washington County,,,,,,,,0,0.0,0.0,5.3,56671,173,121,324,498,369,522,70,65,8,17,27604,26798,54402,26763,25830,11426,5861,5565,11731,6046,5685,14696,7222,7474,16549,7669,8880,0.00318003,0.002224183,0.005955663000000001,0.009154075,0.006782839000000001,0.009595235,0.001286717,0.001194809,0.000147053,0.000312489,0.491948825,0.47479872100000003,0.5074078160000001,0.492592184,0.210029043,0.215635455,0.270137127,0.304198375
2911,2911,9195,202051193,2020,51,193,Virginia,Westmoreland County,,,,,,,,0,0.0,0.0,6.9,0,99,59,2416,2249,460,728,65,83,6,11,9130,8700,17830,6313,6013,3672,1902,1770,3775,1955,1820,4355,2052,2303,6028,2791,3237,0.00555244,0.00330903,0.135501963,0.126135726,0.025799215,0.040830062,0.003645541,0.004655076,0.000336511,0.000616938,0.35406618100000004,0.337240606,0.512058329,0.487941671,0.20594503600000003,0.21172181699999998,0.244251262,0.338081884
2912,2912,9196,202051195,2020,51,195,Virginia,Wise County,,,,,,,,0,0.0,0.0,7.9,0,86,79,296,1885,185,286,30,46,0,3,18233,19779,38012,17598,17552,8472,4335,4137,9944,5781,4163,9971,5170,4801,9625,4493,5132,0.002262443,0.002078291,0.007787015,0.049589602999999996,0.004866884,0.00752394,0.0007892239999999999,0.001210144,0.0,7.890000000000001e-05,0.46295906600000003,0.46174892100000003,0.479664317,0.520335683,0.22287698600000003,0.26160159899999996,0.262311902,0.253209513
2913,2913,9197,202051197,2020,51,197,Virginia,Wythe County,,,,,,,,0,0.0,0.0,3.5,0,99,80,407,430,178,216,26,46,5,3,14717,14037,28754,13937,13279,6234,3201,3033,6132,3067,3065,8028,3951,4077,8360,3818,4542,0.0034429990000000004,0.002782222,0.014154551999999999,0.014954441,0.006190443,0.007511998000000001,0.000904222,0.0015997770000000001,0.00017388900000000002,0.00010433299999999999,0.484697781,0.46181400799999994,0.511824442,0.48817555799999995,0.216804618,0.21325728600000002,0.27919593800000003,0.29074215800000003
2914,2914,9198,202051199,2020,51,199,Virginia,York County,,,,,,,,0,0.0,0.0,6.2,54171,2311,1713,4888,4476,2212,2260,178,197,105,77,34573,33273,67846,25755,25497,17815,8992,8823,16832,8562,8270,18036,8710,9326,15163,7009,8154,0.034062436,0.025248357000000003,0.072045515,0.06597293900000001,0.032603249,0.033310732999999995,0.0026235890000000004,0.002903635,0.001547623,0.001134923,0.379609704,0.375806975,0.5095805210000001,0.490419479,0.26257996,0.248091266,0.265837337,0.22349143600000002
2915,2915,9199,202051510,2020,51,510,Virginia,Alexandria city,,,,,,,,0,0.0,0.0,5.5,0,6126,4679,19004,17908,13419,13468,499,520,112,119,83261,77269,160530,54711,51573,31429,16115,15314,58950,27985,30965,43567,21533,22034,26584,11636,14948,0.038161091,0.029147199999999998,0.118382857,0.11155547199999999,0.08359185200000001,0.083897091,0.0031084529999999997,0.00323927,0.0006976889999999999,0.000741294,0.340814801,0.321267053,0.518663178,0.48133682200000005,0.19578272,0.36722108,0.271394755,0.165601445
2916,2916,9200,202051520,2020,51,520,Virginia,Bristol city,,,,,,,,0,0.0,0.0,4.7,59018,89,67,513,529,207,223,43,39,6,2,8671,7811,16482,7839,6990,3615,1832,1783,4020,2015,2005,4241,2100,2141,4606,1864,2742,0.00539983,0.004065041,0.031124863,0.032095619,0.012559155,0.013529911,0.002608907,0.002366218,0.00036403300000000004,0.000121344,0.475609756,0.424099017,0.526089067,0.473910933,0.21933017800000001,0.243902439,0.257311006,0.279456377
2917,2917,9201,202051530,2020,51,530,Virginia,Buena Vista city,,,,,,,,0,0.0,0.0,4.3,47571,25,23,150,196,106,64,36,39,17,11,3309,2928,6237,3008,2599,1421,686,735,1735,857,878,1456,710,746,1625,675,950,0.004008337,0.00368767,0.024050024,0.031425365,0.01699535,0.010261344,0.005772006,0.006253006,0.0027256690000000004,0.001763668,0.48228314899999997,0.41670675,0.5305435310000001,0.469456469,0.227833895,0.278178612,0.233445567,0.260541927
2918,2918,9202,202051540,2020,51,540,Virginia,Charlottesville city,,,,,,,,0,0.0,0.0,4.0,0,1853,1793,4682,4137,1322,1440,99,102,22,11,24801,23316,48117,17358,16563,9129,4613,4516,21076,10374,10702,9888,4768,5120,8024,3561,4463,0.038510298,0.037263337,0.097304487,0.08597792900000001,0.027474697000000003,0.029927053,0.002057485,0.002119833,0.00045721900000000003,0.000228609,0.360745682,0.344223455,0.515431137,0.48456886299999996,0.189725045,0.43801567,0.20549909600000002,0.166760189
2919,2919,9203,202051550,2020,51,550,Virginia,Chesapeake city,,,,,,,,0,0.0,0.0,3.9,0,4724,3836,39077,35003,7920,7926,571,598,175,158,124233,118401,242634,75168,74520,64140,32802,31338,67222,33750,33472,64356,30994,33362,46916,20855,26061,0.019469654,0.015809821,0.161053274,0.144262552,0.032641757,0.032666485,0.002353339,0.002464617,0.000721251,0.000651187,0.309799946,0.307129256,0.512018101,0.487981899,0.264348772,0.277051032,0.265239002,0.193361194
2920,2920,9204,202051570,2020,51,570,Virginia,Colonial Heights city,,,,,,,,0,0.0,0.0,4.7,48202,432,282,1601,1342,569,552,60,66,21,13,9668,8165,17833,7274,6223,4656,2277,2379,4373,2061,2312,4260,1984,2276,4544,1843,2701,0.024224752000000002,0.01581338,0.089777379,0.075253743,0.031907138,0.03095385,0.003364549,0.0037010040000000004,0.0011775919999999999,0.000728986,0.407895475,0.348959794,0.542140975,0.457859025,0.261088992,0.245219537,0.23888297,0.254808501
