,YEAR_FIPS,STATE_FIPS,COUNTY_FIPS,HOUSE_WINNING_BINARY,SENATE_WINNING_BINARY,UNEMPLOYMENT_RATE,AVG_WAGE_SALARY,AA_FEMALE,AA_MALE,BA_FEMALE,BA_MALE,H_FEMALE,H_MALE,IA_FEMALE,IA_MALE,NA_FEMALE,NA_MALE,TOT_FEMALE,TOT_MALE,TOT_POP,WA_FEMALE,WA_MALE,TOT_POP_LESS19,TOT_MALE_LESS19,TOT_FEMALE_LESS19,TOT_POP_20to39,TOT_MALE_20to39,TOT_FEMALE_20to39,TOT_POP_40to59,TOT_MALE_40to59,TOT_FEMALE_40to59,TOT_POP_Above60,TOT_MALE_Above60,TOT_FEMALE_Above60,AA_FEMALE%,AA_MALE%,BA_FEMALE%,BA_MALE%,H_FEMALE%,H_MALE%,IA_FEMALE%,IA_MALE%,NA_FEMALE%,NA_MALE%,WA_FEMALE%,WA_MALE%,TOT_FEMALE%,TOT_MALE%,TOT_POP_LESS19%,TOT_POP_20to39%,TOT_POP_40to59%,TOT_POP_Above60%,COUNTY_TOTALVOTES
375,20161113,1,113,1,1,5.5,143380,283,167,13419,12220,1426,1579,149,162,85,73,30371,28840,59211,15761,15545,15981,8203,7778,17360,8616,8744,15176,7436,7740,10694,4585,6109,0.0047795170000000005,0.002820422,0.22663018699999998,0.206380571,0.024083362999999997,0.026667342,0.0025164239999999997,0.002735978,0.001435544,0.0012328789999999999,0.266183648,0.26253567699999997,0.5129283410000001,0.487071659,0.26989917399999996,0.293188766,0.256303727,0.180608333,20753
376,20161115,1,115,1,1,5.2,145416,372,289,3617,4267,923,1017,152,160,29,30,43022,42973,85995,38296,37668,21545,11158,10387,21914,11173,10741,24310,12261,12049,18226,8381,9845,0.004325833,0.0033606609999999996,0.042060585,0.049619164,0.010733181999999999,0.011826268999999999,0.001767545,0.001860573,0.00033722900000000003,0.000348857,0.445328217,0.43802546700000006,0.5002849,0.49971509999999997,0.25053782199999997,0.254828769,0.282690854,0.211942555,37304
377,20161117,1,117,1,1,4.3,458811,2372,2049,12880,11387,5576,6336,408,400,54,47,106015,100341,206356,88998,85127,55201,28042,27159,52913,25882,27031,59179,28729,30450,39063,17688,21375,0.011494698000000001,0.009929442,0.062416407,0.055181337000000004,0.027021264,0.03070422,0.0019771660000000003,0.0019383979999999998,0.00026168400000000004,0.000227762,0.431283801,0.412524957,0.513748086,0.486251914,0.267503731,0.25641609600000004,0.286781097,0.189299075,100340
378,20161119,1,119,1,1,7.7,142568,77,80,5357,4348,67,78,11,6,2,2,7239,6036,13275,1752,1569,3273,1618,1655,3713,1697,2016,3287,1468,1819,3002,1253,1749,0.005800377,0.006026365,0.40354049,0.327532957,0.005047081,0.005875706,0.000828625,0.00045197699999999995,0.000150659,0.000150659,0.131977401,0.11819209,0.545310734,0.45468926600000004,0.246553672,0.279698682,0.247608286,0.22613936,6069
379,20161121,1,121,1,1,6.6,44818,215,241,14066,12422,690,1092,136,184,5,7,41990,39460,81450,26953,26018,19895,9897,9998,20230,9986,10244,22949,11288,11661,18376,8289,10087,0.0026396559999999998,0.00295887,0.172694905,0.152510743,0.008471455,0.013406998,0.001669736,0.002259055,6.14e-05,8.590000000000001e-05,0.33091467199999997,0.319435236,0.515531001,0.484468999,0.244260282,0.248373235,0.281755678,0.225610804,40298
380,20161123,1,123,1,1,5.6,33115,122,94,5945,5240,438,495,83,72,8,9,21025,19862,40887,14625,14218,9596,4939,4657,9021,4380,4641,11321,5484,5837,10949,5059,5890,0.002983833,0.002299019,0.145400739,0.128158094,0.010712451000000001,0.012106538,0.002029985,0.001760951,0.000195661,0.000220119,0.35769315399999996,0.34773889,0.514222124,0.485777876,0.234695625,0.220632475,0.276885073,0.267786827,17230
381,20161125,1,125,1,1,5.6,42119,1595,1543,34088,28834,3137,3677,321,352,63,59,104944,98153,203097,67727,66265,52854,26519,26335,68277,33743,34534,47033,22511,24522,34933,15380,19553,0.00785339,0.007597355,0.167840982,0.14197157,0.015445821,0.01810465,0.001580526,0.0017331620000000001,0.000310197,0.000290502,0.333471198,0.326272668,0.516718612,0.483281388,0.260240181,0.336179264,0.23157899899999998,0.17200155600000003,85089
382,20161127,1,127,1,1,7.4,107061,166,138,2111,1890,635,790,152,163,23,41,33489,31847,65336,30585,29157,15968,8158,7810,15203,7506,7697,18055,8945,9110,16110,7238,8872,0.002540713,0.0021121589999999997,0.032309906,0.028927391,0.009718991,0.012091343000000001,0.002326436,0.002494796,0.00035202599999999997,0.000627525,0.46811864799999997,0.44626239700000003,0.512565814,0.487434186,0.24439818800000002,0.232689482,0.276340762,0.246571569,30070
383,20161129,1,129,1,1,8.6,1754910,28,71,2162,1921,98,115,705,632,6,9,8604,8264,16868,5582,5540,4265,2211,2054,3827,1902,1925,4771,2303,2468,4005,1848,2157,0.0016599479999999998,0.004209153,0.128171686,0.113884278,0.005809816999999999,0.006817643000000001,0.041795115,0.037467394,0.000355703,0.000533555,0.330922457,0.328432535,0.510078255,0.489921745,0.252845625,0.226879298,0.282843253,0.23743182399999999,14577
384,20161131,1,131,1,1,14.4,80634,8,7,4170,3677,46,63,13,8,0,2,5734,5219,10953,1516,1482,3060,1584,1476,2421,1150,1271,2817,1313,1504,2655,1172,1483,0.0007303930000000001,0.000639094,0.38071761200000004,0.33570711200000003,0.004199763,0.005751849,0.001186889,0.0007303930000000001,0.0,0.000182598,0.138409568,0.135305396,0.523509541,0.476490459,0.279375514,0.221035333,0.257189811,0.24239934300000002,3900
385,20161133,1,133,1,1,7.1,67786,43,28,79,92,309,387,92,109,16,31,12234,11903,24137,11840,11477,5529,2789,2740,5182,2608,2574,6899,3494,3405,6527,3012,3515,0.0017814970000000002,0.001160045,0.0032729829999999997,0.0038115759999999997,0.012801922,0.016033476,0.0038115759999999997,0.004515888,0.0006628830000000001,0.001284335,0.490533206,0.475494055,0.506856693,0.49314330700000003,0.229067407,0.214691138,0.285826739,0.270414716,11481
386,20162013,2,13,1,1,2.7,0,443,947,29,269,117,348,342,400,11,15,1083,2265,3348,219,562,359,197,162,1096,806,290,1434,994,440,459,268,191,0.13231780199999998,0.282855436,0.008661888000000001,0.080346476,0.034946237000000005,0.103942652,0.10215053800000001,0.11947431300000001,0.003285544,0.004480287,0.065412186,0.16786141,0.32347670300000003,0.676523297,0.107228196,0.327359618,0.428315412,0.137096774,12790
387,20162013,2,13,1,1,2.7,37666,443,947,29,269,117,348,342,400,11,15,1083,2265,3348,219,562,359,197,162,1096,806,290,1434,994,440,459,268,191,0.13231780199999998,0.282855436,0.008661888000000001,0.080346476,0.034946237000000005,0.103942652,0.10215053800000001,0.11947431300000001,0.003285544,0.004480287,0.065412186,0.16786141,0.32347670300000003,0.676523297,0.107228196,0.327359618,0.428315412,0.137096774,12960
388,20162016,2,16,1,1,3.3,0,799,1333,45,372,215,582,353,445,27,103,1919,3903,5822,583,1505,837,445,392,1971,1388,583,2318,1617,701,696,453,243,0.13723806300000002,0.22895912100000002,0.007729303000000001,0.063895569,0.03692889,0.099965648,0.060632085,0.076434215,0.004637582,0.017691515,0.10013741,0.258502233,0.329611817,0.6703881829999999,0.14376502900000002,0.338543456,0.398144967,0.119546548,9252
389,20162016,2,16,1,1,3.3,37666,799,1333,45,372,215,582,353,445,27,103,1919,3903,5822,583,1505,837,445,392,1971,1388,583,2318,1617,701,696,453,243,0.13723806300000002,0.22895912100000002,0.007729303000000001,0.063895569,0.03692889,0.099965648,0.060632085,0.076434215,0.004637582,0.017691515,0.10013741,0.258502233,0.329611817,0.6703881829999999,0.14376502900000002,0.338543456,0.398144967,0.119546548,9422
390,20162020,2,20,1,1,5.5,58819,14610,12670,8283,9786,12855,13509,13221,11953,3600,3538,146629,153298,299927,94984,103734,82253,42533,39720,97091,51083,46008,78215,39260,38955,42368,20422,21946,0.048711853,0.042243613,0.02761672,0.032627939,0.042860429000000005,0.04504096,0.044080725999999994,0.039853031000000004,0.012002921000000001,0.011796204,0.316690395,0.34586416,0.488882295,0.511117705,0.274243399,0.323715437,0.26078012300000003,0.14126104,114408
391,20162020,2,20,1,1,5.5,37666,14610,12670,8283,9786,12855,13509,13221,11953,3600,3538,146629,153298,299927,94984,103734,82253,42533,39720,97091,51083,46008,78215,39260,38955,42368,20422,21946,0.048711853,0.042243613,0.02761672,0.032627939,0.042860429000000005,0.04504096,0.044080725999999994,0.039853031000000004,0.012002921000000001,0.011796204,0.316690395,0.34586416,0.488882295,0.511117705,0.274243399,0.323715437,0.26078012300000003,0.14126104,114313
392,20162050,2,50,1,1,14.2,37666,87,83,65,68,177,194,7251,7696,25,15,8636,9297,17933,906,1049,6997,3566,3431,5085,2627,2458,3937,2133,1804,1914,971,943,0.004851391,0.004628339,0.0036246029999999997,0.0037918920000000003,0.009870071999999999,0.010818045,0.40433837100000003,0.429152958,0.001394078,0.0008364469999999999,0.050521385,0.05849551099999999,0.481570289,0.518429711,0.390174539,0.28355545600000004,0.219539397,0.106730608,1337
393,20162060,2,60,1,1,7.0,37666,9,3,0,0,22,25,160,173,3,0,429,520,949,183,259,214,114,100,241,133,108,326,177,149,168,96,72,0.009483667,0.003161222,0.0,0.0,0.023182297,0.026343519,0.168598525,0.182297155,0.003161222,0.0,0.19283456300000001,0.272918862,0.452054795,0.547945205,0.225500527,0.253951528,0.343519494,0.177028451,-5354
394,20162068,2,68,1,1,9.1,37666,36,18,9,19,37,30,31,52,1,0,859,1056,1915,743,923,404,211,193,521,279,242,651,360,291,339,206,133,0.018798956000000002,0.009399478000000001,0.0046997390000000005,0.009921671,0.019321149,0.015665796000000003,0.01618799,0.027154047,0.000522193,0.0,0.387989556,0.48198433399999996,0.448563969,0.551436031,0.21096605699999998,0.272062663,0.339947781,0.17702349899999997,265
395,20162070,2,70,1,1,9.6,37666,24,18,14,26,74,74,1763,1811,1,7,2409,2574,4983,394,486,1718,873,845,1362,703,659,1215,634,581,688,364,324,0.004816376,0.003612282,0.0028095520000000003,0.00521774,0.014850492,0.014850492,0.35380293,0.363435681,0.00020068200000000001,0.0014047760000000002,0.079068834,0.09753160699999999,0.483443709,0.516556291,0.344772226,0.27332932,0.24382901899999998,0.138069436,3612
396,20162090,2,90,1,1,5.9,37666,1654,1324,2065,2866,3349,4149,3784,3646,253,244,45794,53462,99256,34871,42114,26829,13962,12867,35721,20544,15177,23376,12001,11375,13330,6955,6375,0.01666398,0.013339243999999998,0.020804788,0.028874828999999998,0.033741033,0.041800999,0.03812364,0.036733296,0.002548964,0.00245829,0.35132384899999997,0.424296768,0.461372612,0.538627388,0.27030104,0.35988756299999997,0.23551221100000003,0.134299186,39783
397,20162100,2,100,1,1,10.3,37666,20,4,5,11,39,33,136,131,0,0,1285,1270,2555,1018,1042,515,260,255,502,246,256,832,414,418,706,350,356,0.007827789,0.0015655579999999999,0.001956947,0.004305284,0.015264188,0.012915851,0.053228963,0.051272016,0.0,0.0,0.39843444200000006,0.407827789,0.502935421,0.497064579,0.201565558,0.196477495,0.32563600800000003,0.276320939,-982
398,20162105,2,105,1,1,11.8,37666,9,12,5,6,58,55,374,489,1,1,972,1131,2103,477,523,438,212,226,430,234,196,635,341,294,600,344,256,0.004279601,0.005706134,0.002377556,0.002853067,0.027579648,0.026153115,0.177841179,0.23252496399999997,0.00047551099999999997,0.00047551099999999997,0.22681883,0.24869234399999998,0.46219686200000004,0.537803138,0.208273894,0.204469805,0.30194959600000004,0.285306705,436
399,20162110,2,110,1,1,4.5,37666,1141,939,174,273,954,1054,1997,1940,151,175,15934,16542,32476,10975,11704,8038,4106,3932,9216,4717,4499,9619,4974,4645,5603,2745,2858,0.035133637,0.028913658999999998,0.005357803,0.008406208,0.029375539,0.032454736,0.061491563,0.059736421,0.004649587,0.005388595,0.337941865,0.36038921,0.490639241,0.509360759,0.24750585,0.28377879,0.296187954,0.172527405,12724
400,20162122,2,122,1,1,8.5,37666,494,312,143,255,1064,1137,2048,2303,68,89,27453,30112,57565,23127,25474,14586,7476,7110,13906,7507,6399,16385,8538,7847,12688,6591,6097,0.008581603,0.00541996,0.002484148,0.004429775,0.018483453,0.019751585,0.035577173999999996,0.040006949,0.001181273,0.0015460779999999998,0.401754538,0.44252584,0.476904369,0.523095631,0.253383132,0.241570399,0.284634761,0.22041170899999998,25193
401,20162130,2,130,1,1,6.5,37666,566,505,46,67,292,349,980,967,17,21,6715,7086,13801,4488,4908,3418,1742,1676,3569,1892,1677,4063,2069,1994,2751,1383,1368,0.041011521,0.036591551,0.003333092,0.004854720999999999,0.021157887,0.025288023,0.071009347,0.070067386,0.001231795,0.001521629,0.325193827,0.355626404,0.486558945,0.513441055,0.24766321300000002,0.25860444899999996,0.294398957,0.199333382,6084
402,20162150,2,150,1,1,5.1,37666,1417,1470,60,126,548,647,921,899,62,70,6492,7412,13904,3552,4327,4060,2139,1921,4211,2324,1887,3759,2007,1752,1874,942,932,0.10191311900000001,0.105724971,0.004315305,0.00906214,0.039413118999999996,0.046533372,0.066239931,0.064657652,0.004459148,0.0050345220000000005,0.255466053,0.311205409,0.466915995,0.533084005,0.292002301,0.30286248600000004,0.270353855,0.13478135800000002,10431
403,20162158,2,158,1,1,21.6,25000,11,10,7,16,58,68,3572,3945,1,0,3838,4260,8098,159,180,3640,1917,1723,2244,1190,1054,1514,816,698,700,337,363,0.00135836,0.001234873,0.000864411,0.001975796,0.007162261999999999,0.008397135,0.44109656700000005,0.487157323,0.000123487,0.0,0.019634478,0.022227711,0.473944184,0.5260558160000001,0.44949370200000005,0.277105458,0.186959743,0.086441097,4862
404,20162164,2,164,1,1,12.5,37666,9,13,7,9,22,28,525,524,2,3,793,852,1645,166,230,514,256,258,485,252,233,414,227,187,232,117,115,0.005471125,0.007902736,0.0042553190000000005,0.005471125,0.01337386,0.017021276999999998,0.319148936,0.31854103300000003,0.001215805,0.0018237079999999998,0.10091185400000001,0.139817629,0.482066869,0.517933131,0.312462006,0.294832827,0.251671733,0.141033435,3261
405,20162170,2,170,1,1,8.2,37666,848,519,465,721,2159,2212,3006,3371,149,178,46719,51385,98104,39132,43340,29143,15183,13960,26438,14133,12305,27213,14228,12985,15310,7841,7469,0.008643888,0.005290304,0.0047398679999999995,0.007349344,0.022007258,0.022547501,0.030640952000000003,0.034361494,0.001518796,0.001814401,0.398882818,0.44177607399999996,0.476219114,0.5237808860000001,0.29706230100000003,0.269489521,0.27738930100000003,0.15605887599999999,39069
406,20162180,2,180,1,1,12.7,37666,57,62,24,41,101,119,3557,3885,9,5,4623,5180,9803,694,854,3689,1922,1767,2774,1436,1338,2184,1200,984,1156,622,534,0.005814547,0.006324595,0.00244823,0.0041823929999999995,0.010302968000000001,0.012139141,0.36284810799999995,0.39630725299999997,0.000918086,0.000510048,0.070794655,0.08711618900000001,0.471590329,0.528409671,0.37631337299999995,0.28297459999999997,0.222788942,0.117923085,2195
407,20162185,2,185,1,1,6.8,37666,237,301,33,97,154,237,2495,2716,60,88,3710,6059,9769,642,2594,2676,1355,1321,2892,1807,1085,3147,2246,901,1054,651,403,0.024260416,0.030811751000000002,0.003378033,0.009929368000000001,0.015764152,0.024260416,0.255399734,0.278022315,0.006141877,0.009008087,0.065718088,0.26553383199999997,0.379772751,0.620227249,0.273927731,0.29603848899999996,0.322141468,0.10789231199999999,8714
408,20162188,2,188,1,1,16.0,37666,30,29,44,32,92,99,2944,3302,4,8,3575,4196,7771,361,570,3016,1559,1457,2262,1251,1011,1694,979,715,799,407,392,0.003860507,0.003731823,0.005662077,0.0041178740000000005,0.011838888,0.012739673,0.378844422,0.424913139,0.000514734,0.0010294689999999999,0.046454768,0.073349633,0.46004375200000003,0.539956248,0.388109638,0.29108222899999997,0.217989963,0.10281817,3295
409,20162195,2,195,1,1,9.0,37666,54,44,13,32,85,99,152,169,4,16,1550,1715,3265,1196,1352,783,410,373,777,403,374,940,491,449,765,411,354,0.016539051000000003,0.013476263,0.003981623,0.009800919,0.026033691,0.030321592999999997,0.046554364,0.051761102999999996,0.001225115,0.004900459,0.36630934200000004,0.414088821,0.47473200600000004,0.525267994,0.23981623300000002,0.23797856,0.287901991,0.234303216,-1393
410,20162198,2,198,1,1,12.2,37666,21,18,8,22,95,131,1305,1464,12,14,2923,3537,6460,1323,1714,1714,908,806,1462,790,672,1946,1067,879,1338,772,566,0.003250774,0.002786378,0.00123839,0.003405573,0.014705882,0.020278638,0.202012384,0.22662538699999998,0.001857585,0.002167183,0.204798762,0.265325077,0.45247678,0.54752322,0.265325077,0.226315789,0.30123839,0.207120743,1124
411,20162220,2,220,1,1,4.6,37666,312,292,42,35,260,257,715,702,16,13,4345,4494,8839,2848,3044,2198,1155,1043,2396,1221,1175,2502,1280,1222,1743,838,905,0.035298111,0.033035411,0.004751669,0.003959724,0.029415092,0.029075687000000003,0.080891504,0.079420749,0.00181016,0.001470755,0.322208395,0.344382849,0.491571445,0.508428555,0.24867066399999999,0.271071388,0.283063695,0.197194253,2162
412,20162230,2,230,1,1,11.2,37666,4,6,6,4,21,21,30,26,1,1,502,551,1053,439,493,149,80,69,351,164,187,321,177,144,232,130,102,0.00379867,0.005698005999999999,0.005698005999999999,0.00379867,0.01994302,0.01994302,0.028490027999999997,0.024691357999999997,0.0009496680000000001,0.0009496680000000001,0.416904084,0.468186135,0.47673314299999997,0.5232668570000001,0.141500475,0.333333333,0.304843305,0.220322887,-2472
413,20162240,2,240,1,1,10.8,37666,52,47,40,69,145,177,387,449,17,18,3072,3850,6922,2403,3083,1927,998,929,1764,1001,763,1941,1116,825,1290,735,555,0.00751228,0.006789945,0.005778676999999999,0.009968217,0.020947703,0.025570644,0.055908697,0.064865646,0.002455938,0.002600405,0.347154002,0.445391505,0.443802369,0.556197631,0.27838774899999996,0.254839642,0.280410286,0.186362323,2224
414,20162261,2,261,1,1,8.6,37666,203,182,36,55,226,210,644,658,24,28,4473,5002,9475,3249,3742,2515,1236,1279,2359,1275,1084,2884,1556,1328,1717,935,782,0.021424802000000003,0.019208443000000002,0.003799472,0.0058047490000000005,0.023852243,0.022163587999999998,0.067968338,0.06944591,0.002532982,0.002955145,0.342902375,0.394934037,0.47208443299999997,0.527915567,0.265435356,0.248970976,0.304379947,0.18121372,4415
415,20162275,2,275,1,1,7.5,37666,32,21,6,6,38,23,200,208,1,0,1176,1271,2447,811,918,554,275,279,462,240,222,717,361,356,714,395,319,0.013077237,0.008581937,0.002451982,0.002451982,0.015529218999999999,0.009399264000000001,0.081732734,0.08500204300000001,0.000408664,0.0,0.33142623600000004,0.37515324899999997,0.48058847600000004,0.519411524,0.226399673,0.188802615,0.293011851,0.29178586,481
416,20162282,2,282,1,1,8.2,37666,13,19,2,11,9,15,118,125,7,5,290,365,655,106,151,143,71,72,164,94,70,203,120,83,145,80,65,0.019847328,0.029007633999999997,0.003053435,0.016793893,0.013740458,0.022900762999999998,0.18015267199999999,0.190839695,0.010687023,0.007633588,0.161832061,0.23053435100000003,0.44274809200000004,0.557251908,0.21832061100000003,0.25038167899999997,0.309923664,0.22137404600000002,-2440
417,20162290,2,290,1,1,17.9,37666,15,1,12,14,52,58,1843,2082,1,6,2518,2946,5464,519,687,1663,853,810,1384,773,611,1375,734,641,1042,586,456,0.002745242,0.00018301599999999998,0.002196193,0.002562225,0.009516837,0.010614934,0.337298682,0.38103953100000004,0.00018301599999999998,0.001098097,0.094985359,0.125732064,0.460834553,0.539165447,0.304355783,0.25329429,0.251647145,0.190702782,5939
418,20164001,4,1,1,-1,11.4,42365,146,137,163,159,2038,2297,27497,26298,7,22,36248,35572,71820,7895,8341,22925,11424,11501,17904,9286,8618,17415,8571,8844,13576,6291,7285,0.00203286,0.001907547,0.002269563,0.002213868,0.028376497,0.031982735,0.38285992799999996,0.36616541399999997,9.75e-05,0.00030632099999999997,0.10992759699999999,0.116137566,0.50470621,0.49529379,0.31920078,0.249289891,0.242481203,0.18902812600000002,7348
419,20164003,4,3,1,-1,6.2,46569,1718,1045,2426,3318,22239,22168,965,1202,258,259,62666,64686,127352,55337,56911,31861,16345,15516,31459,17184,14275,30428,15047,15381,33604,16110,17494,0.013490169,0.008205603,0.019049563000000002,0.026053772000000003,0.17462623300000002,0.174068723,0.007577423000000001,0.009438407,0.002025881,0.002033733,0.43452007,0.446879515,0.492069225,0.507930775,0.250180602,0.24702399600000002,0.238928325,0.263867077,47126
420,20164005,4,5,1,-1,6.0,40964,1411,1158,934,985,9390,9553,19803,18434,151,91,69560,68023,137583,45417,45470,38292,19040,19252,45500,22791,22709,31519,15468,16051,22272,10724,11548,0.010255628000000001,0.008416738,0.006788629,0.007159315,0.06824971099999999,0.06943445,0.14393493400000001,0.133984577,0.001097519,0.0006614189999999999,0.33010619,0.330491412,0.5055857189999999,0.494414281,0.278319269,0.330709463,0.229090803,0.161880465,40969
421,20164007,4,7,1,-1,7.2,39870,257,171,171,213,4904,5036,4559,4398,26,36,26808,26262,53070,21375,21015,11904,6119,5785,9893,5051,4842,12900,6283,6617,18373,8809,9564,0.004842661,0.003222159,0.003222159,0.004013567,0.09240625599999999,0.09489353699999999,0.085905408,0.082871679,0.000489919,0.000678349,0.402769927,0.39598643299999997,0.5051441489999999,0.494855851,0.224307518,0.18641417,0.24307518399999997,0.34620312799999997,18511
422,20164009,4,9,1,-1,6.7,116712,119,150,185,570,5300,7008,2706,2644,31,41,17671,20453,38124,14306,16689,11904,6072,5832,11260,6612,4648,8477,4732,3745,6483,3037,3446,0.003121393,0.003934529,0.004852586,0.014951212,0.13902004,0.183821215,0.07097891099999999,0.06935263900000001,0.0008131360000000001,0.001075438,0.37524918700000004,0.437755744,0.463513797,0.5364862029999999,0.312244256,0.29535200899999997,0.22235337300000002,0.17005036199999998,11813
423,20164011,4,11,1,-1,7.6,64187,42,39,77,93,2111,2201,159,148,5,10,4464,4877,9341,4084,4472,2873,1521,1352,2578,1331,1247,2281,1228,1053,1609,797,812,0.004496307,0.004175142,0.008243229,0.009956106999999999,0.22599293399999998,0.23562787699999999,0.017021732,0.015844128,0.000535275,0.0010705489999999998,0.43721229,0.47874959899999997,0.477893159,0.522106841,0.307568783,0.275987582,0.24419227100000002,0.172251365,1793
424,20164012,4,12,1,-1,6.0,0,94,86,103,138,2540,2849,1836,1783,10,13,9972,10557,20529,7620,8248,3926,2060,1866,3483,1832,1651,4210,2045,2165,8910,4620,4290,0.004578888,0.004189196,0.005017293,0.006722198,0.12372741,0.138779288,0.08943445900000001,0.086852745,0.000487116,0.000633251,0.37118223,0.401773101,0.48575186299999995,0.514248137,0.191241658,0.16966242899999998,0.205075747,0.434020167,9303
425,20164013,4,13,1,-1,4.6,52480,90522,82218,116506,119344,618768,623167,57665,54696,5435,5805,2069866,2025642,4095508,1742769,1707803,1135305,580132,555173,1145518,580503,565015,1043163,513847,529316,771522,351160,420362,0.022102753,0.020075165,0.028447265,0.029140219,0.151084554,0.152158658,0.01408006,0.01335512,0.001327064,0.001417407,0.42553182700000003,0.41699418,0.505399086,0.494600914,0.27720737,0.279701077,0.254709062,0.188382491,1542852
