,score,date
423,1,2020-05-29 23:45:24+00:00
424,1,2020-05-29 23:44:39+00:00
425,1,2020-05-29 23:43:48+00:00
426,1,2020-05-29 23:43:10+00:00
427,1,2020-05-29 23:42:01+00:00
428,1,2020-05-29 23:41:44+00:00
429,1,2020-05-29 23:41:24+00:00
430,1,2020-05-29 23:40:49+00:00
431,1,2020-05-29 23:40:07+00:00
432,1,2020-05-29 23:37:32+00:00
433,0,2020-05-29 23:35:57+00:00
434,0,2020-05-29 23:34:20+00:00
435,1,2020-05-29 23:32:50+00:00
436,1,2020-05-29 23:32:14+00:00
437,1,2020-05-29 23:31:35+00:00
438,1,2020-05-29 23:30:48+00:00
439,2,2020-05-29 23:29:52+00:00
440,1,2020-05-29 23:27:31+00:00
441,1,2020-05-29 23:26:31+00:00
442,1,2020-05-29 23:26:04+00:00
443,1,2020-05-29 23:25:26+00:00
444,0,2020-05-29 23:24:29+00:00
445,1,2020-05-29 23:23:45+00:00
446,1,2020-05-29 23:23:45+00:00
447,1,2020-05-29 23:23:40+00:00
448,0,2020-05-29 23:23:39+00:00
449,1,2020-05-29 23:22:59+00:00
450,1,2020-05-29 23:21:40+00:00
451,1,2020-05-29 23:20:24+00:00
452,1,2020-05-29 23:19:26+00:00
453,1,2020-05-29 23:18:44+00:00
454,1,2020-05-29 23:18:30+00:00
455,0,2020-05-29 23:17:45+00:00
456,0,2020-05-29 23:16:36+00:00
457,0,2020-05-29 23:14:31+00:00
458,0,2020-05-29 23:13:38+00:00
459,1,2020-05-29 23:12:31+00:00
460,1,2020-05-29 23:10:40+00:00
461,1,2020-05-29 23:10:37+00:00
462,1,2020-05-29 23:09:59+00:00
463,1,2020-05-29 23:08:36+00:00
464,1,2020-05-29 23:08:33+00:00
465,1,2020-05-29 23:07:59+00:00
466,1,2020-05-29 23:07:40+00:00
467,1,2020-05-29 23:05:14+00:00
468,1,2020-05-29 23:04:11+00:00
469,1,2020-05-29 23:03:24+00:00
470,1,2020-05-29 23:01:50+00:00
471,1,2020-05-29 23:01:39+00:00
472,0,2020-05-29 23:01:28+00:00
473,1,2020-05-29 23:00:33+00:00
474,1,2020-05-29 23:00:16+00:00
475,1,2020-05-29 22:59:39+00:00
476,1,2020-05-29 22:58:52+00:00
477,1,2020-05-29 22:57:57+00:00
478,1,2020-05-29 22:57:18+00:00
479,1,2020-05-29 22:56:28+00:00
480,0,2020-05-29 22:54:50+00:00
481,1,2020-05-29 22:54:39+00:00
482,1,2020-05-29 22:54:27+00:00
483,1,2020-05-29 22:54:27+00:00
484,1,2020-05-29 22:54:18+00:00
485,1,2020-05-29 22:54:03+00:00
486,1,2020-05-29 22:50:43+00:00
487,1,2020-05-29 22:49:36+00:00
488,0,2020-05-29 22:49:26+00:00
489,1,2020-05-29 22:45:35+00:00
490,1,2020-05-29 22:44:53+00:00
491,0,2020-05-29 22:44:36+00:00
492,1,2020-05-29 22:42:32+00:00
493,1,2020-05-29 22:42:30+00:00
494,1,2020-05-29 22:40:51+00:00
495,1,2020-05-29 22:39:01+00:00
496,1,2020-05-29 22:38:23+00:00
497,1,2020-05-29 22:38:16+00:00
498,1,2020-05-29 22:37:13+00:00
